original_index,positive_sentences,integrated_sentences,doi
3/238,"The semiconducting heterostructures, b-P/H-MoSe2 and a-P/H-MoSe2, form anti-type structures with type I and type II band alignments, respectively, whose bands are tunable with an external electric field.","Phys., 2017, 19, 22023 van der Waals heterostructures based on allotropes of phosphorene and MoSe2† Sumandeep Kaur, *ab Ashok Kumar, *b Sunita Srivastava *a and K. Tankeshwar*c The van der Waals heterostructures of allotropes of phosphorene (a- and b-P) with MoSe2 (H-, T-, ZT- and SO-MoSe2) are investigated in the framework of state-of-the-art density functional theory. The semiconducting heterostructures, b-P/H-MoSe2 and a-P/H-MoSe2, form anti-type structures with type I and type II band alignments, respectively, whose bands are tunable with an external electric field.",14/10.1039/C7CP03960C
7/238,The tunable electronic and dielectric response of van der Waals phosphorene/MoSe2 heterostructures may find potential applications in the fabrication of optoelectronic devices.,The dielectric response of the considered heterostructures is highly anisotropic in terms of lateral and vertical polarization. The tunable electronic and dielectric response of van der Waals phosphorene/MoSe2 heterostructures may find potential applications in the fabrication of optoelectronic devices.,14/10.1039/C7CP03960C
8/238,"1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.","The tunable electronic and dielectric response of van der Waals phosphorene/MoSe2 heterostructures may find potential applications in the fabrication of optoelectronic devices. 1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.",14/10.1039/C7CP03960C
37/238,3.1 Electronic structure a-P displays a direct band gap of 1.12 eV while b-P has an indirect band gap of 2.05 eV (Table 1).,"Note that the binding energy is obtained as EB = |E  (E1  E2)|/N, where E is the total energy of the heterostructures, E1 and E2 are the energies of the isolated individual layers of the heterostruc- tures and N is the number of atoms in the heterostructures. 3.1 Electronic structure a-P displays a direct band gap of 1.12 eV while b-P has an indirect band gap of 2.05 eV (Table 1).",14/10.1039/C7CP03960C
38/238,"H-MoSe2 is a semicon- ductor with a direct band gap of about 1.13 eV while T-MoSe2, ZT-MoSe2 and SO-MoSe2 are zero band gap materials.","3.1 Electronic structure a-P displays a direct band gap of 1.12 eV while b-P has an indirect band gap of 2.05 eV (Table 1). H-MoSe2 is a semicon- ductor with a direct band gap of about 1.13 eV while T-MoSe2, ZT-MoSe2 and SO-MoSe2 are zero band gap materials.",14/10.1039/C7CP03960C
39/238,Note that the standard Kohn–Sham band gap underestimates the funda- mental gap due to the approximate nature of the exchange– correlation functional.,"H-MoSe2 is a semicon- ductor with a direct band gap of about 1.13 eV while T-MoSe2, ZT-MoSe2 and SO-MoSe2 are zero band gap materials. Note that the standard Kohn–Sham band gap underestimates the funda- mental gap due to the approximate nature of the exchange– correlation functional.",14/10.1039/C7CP03960C
40/238,The band gap calculated with quasiparticle GW calculations in other reports31–33 is E1.0 eV higher than that of the Kohn–Sham value for monolayer black phosphorene and MoSe2.,Note that the standard Kohn–Sham band gap underestimates the funda- mental gap due to the approximate nature of the exchange– correlation functional. The band gap calculated with quasiparticle GW calculations in other reports31–33 is E1.0 eV higher than that of the Kohn–Sham value for monolayer black phosphorene and MoSe2.,14/10.1039/C7CP03960C
41/238,"Therefore, it should be noted that the results presented here represent the qualitative picture of the electronic band structure.","The band gap calculated with quasiparticle GW calculations in other reports31–33 is E1.0 eV higher than that of the Kohn–Sham value for monolayer black phosphorene and MoSe2. Therefore, it should be noted that the results presented here represent the qualitative picture of the electronic band structure.",14/10.1039/C7CP03960C
43/238,"We found that a-P/H-MoSe2 and b-P/H-MoSe2 are semicon- ductors with a band gap of 0.7 eV and 1.1 eV, respectively, the former exhibiting an indirect gap while the latter has a direct band gap.","ZT-MoSe2 and SO-MoSe2 have been found to exhibit a Dirac-cone like feature at the Fermi level which arises due to the 4p orbitals of Se in ZT-MoSe2 and 4d-orbitals of Mo in the case of SO-MoSe2 (Fig. S2 of the ESI†). We found that a-P/H-MoSe2 and b-P/H-MoSe2 are semicon- ductors with a band gap of 0.7 eV and 1.1 eV, respectively, the former exhibiting an indirect gap while the latter has a direct band gap.",14/10.1039/C7CP03960C
44/238,"In a-P/H-MoSe2, the valance band maximum (VBM) is mainly contributed by the 3p orbitals of P atoms whereas the conduction band minimum (CBM) is mainly composed of the 4d-orbitals of Mo.","We found that a-P/H-MoSe2 and b-P/H-MoSe2 are semicon- ductors with a band gap of 0.7 eV and 1.1 eV, respectively, the former exhibiting an indirect gap while the latter has a direct band gap. In a-P/H-MoSe2, the valance band maximum (VBM) is mainly contributed by the 3p orbitals of P atoms whereas the conduction band minimum (CBM) is mainly composed of the 4d-orbitals of Mo.",14/10.1039/C7CP03960C
45/238,"In the case of b-P/H-MoSe2, both the VBM and CBM are mainly contributed by the 4d-orbitals of Mo (Fig. 2).","In a-P/H-MoSe2, the valance band maximum (VBM) is mainly contributed by the 3p orbitals of P atoms whereas the conduction band minimum (CBM) is mainly composed of the 4d-orbitals of Mo. In the case of b-P/H-MoSe2, both the VBM and CBM are mainly contributed by the 4d-orbitals of Mo (Fig. 2).",14/10.1039/C7CP03960C
46/238,"On the other hand, the rest of the three hetero- structures i.e., a-P/ZT-MoSe2, a-P/SO-MoSe2 and b-P/T-MoSe2, are found to be zero-gap materials (Fig. 2).","In the case of b-P/H-MoSe2, both the VBM and CBM are mainly contributed by the 4d-orbitals of Mo (Fig. 2). On the other hand, the rest of the three hetero- structures i.e., a-P/ZT-MoSe2, a-P/SO-MoSe2 and b-P/T-MoSe2, are found to be zero-gap materials (Fig. 2).",14/10.1039/C7CP03960C
47/238,"On comparing the electronic structure of a-P/ZT-MoSe2 and a-P/SO-MoSe2 with their monolayer counterparts, the Dirac-cone like feature is found to remain intact at the Fermi level while the P-bands shift upward.","On the other hand, the rest of the three hetero- structures i.e., a-P/ZT-MoSe2, a-P/SO-MoSe2 and b-P/T-MoSe2, are found to be zero-gap materials (Fig. 2). On comparing the electronic structure of a-P/ZT-MoSe2 and a-P/SO-MoSe2 with their monolayer counterparts, the Dirac-cone like feature is found to remain intact at the Fermi level while the P-bands shift upward.",14/10.1039/C7CP03960C
