passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"144105-5J. R. L. MARDEGAN et al. PHYSICAL REVIEW B 88, 144105 (2013) Consequently, for clathrates with the on-center guest ions such as Ba8Ga16Ge30, the framework is more stable leading to higher amorphization pressure. Moreover, band structure calculations performed for the A8Ga16Ge30 series (with A = Ba, Sr, and Eu) show a strong hybridization between the unoccupied guest ion d states and the antibonding framework states.58–61 Both Eu8Ga16Ge30 and Sr8Ga16Ge30 clathrates were reported to have similar band gap energy, although smaller when compared to the Ba8Ga16Ge30 compound.58 The difference in the band gap is directly related to the ionic radii in which the larger element donates more effectively the electrons to the cages.60 The higher band gap energy for the Ba clathrate can also explain the higher amorphization pressure due to changes in the stability between the sp3 bonding orbitals and the antibonding.","Moreover, band structure calculations performed for the A8Ga16Ge30 series (with A = Ba, Sr, and Eu) show a strong hybridization between the unoccupied guest ion d states and the antibonding framework states.58–61 Both Eu8Ga16Ge30 and Sr8Ga16Ge30 clathrates were reported to have similar band gap energy, although smaller when compared to the Ba8Ga16Ge30 compound.58 The difference in the band gap is directly related to the ionic radii in which the larger element donates more effectively the electrons to the cages.60 The higher band gap energy for the Ba clathrate can also explain the higher amorphization pressure due to changes in the stability between the sp3 bonding orbitals and the antibonding.",23/10.1103/PhysRevB.88.144105,Eu8Ga16Ge30,Similar,eV,1,1,0
"144105-5J. R. L. MARDEGAN et al. PHYSICAL REVIEW B 88, 144105 (2013) Consequently, for clathrates with the on-center guest ions such as Ba8Ga16Ge30, the framework is more stable leading to higher amorphization pressure. Moreover, band structure calculations performed for the A8Ga16Ge30 series (with A = Ba, Sr, and Eu) show a strong hybridization between the unoccupied guest ion d states and the antibonding framework states.58–61 Both Eu8Ga16Ge30 and Sr8Ga16Ge30 clathrates were reported to have similar band gap energy, although smaller when compared to the Ba8Ga16Ge30 compound.58 The difference in the band gap is directly related to the ionic radii in which the larger element donates more effectively the electrons to the cages.60 The higher band gap energy for the Ba clathrate can also explain the higher amorphization pressure due to changes in the stability between the sp3 bonding orbitals and the antibonding.","Moreover, band structure calculations performed for the A8Ga16Ge30 series (with A = Ba, Sr, and Eu) show a strong hybridization between the unoccupied guest ion d states and the antibonding framework states.58–61 Both Eu8Ga16Ge30 and Sr8Ga16Ge30 clathrates were reported to have similar band gap energy, although smaller when compared to the Ba8Ga16Ge30 compound.58 The difference in the band gap is directly related to the ionic radii in which the larger element donates more effectively the electrons to the cages.60 The higher band gap energy for the Ba clathrate can also explain the higher amorphization pressure due to changes in the stability between the sp3 bonding orbitals and the antibonding.",23/10.1103/PhysRevB.88.144105,Sr8Ga16Ge30,Similar,None,1,1,0
"However, under the inﬂuence of lattice relaxation, the ﬂat bands near the Dirac point are obviously gapped from the high energy bands in both the electron side and the hole side. The size of such gaps is dependent on the twist angle θ, which appears to be minimum (about 10 meV) at θ = 1.05∘among the three rotation angels (Fig. 2(a)).","The size of such gaps is dependent on the twist angle θ, which appears to be minimum (about 10 meV) at θ = 1.05∘among the three rotation angels (Fig. 2(a)).",125/10.1088/1674-1056/abb65d,None,10,meV,0,1,1
"Anomalous molecular orbital variation upon adsorption on a wide band gap insulator Wei Chen, Christoph Tegenkamp, Herbert Pfnür, and Thomas Bredow    Citation: The Journal of Chemical Physics 132, 214706 (2010); doi: 10.1063/1.3431755  View online: http://dx.doi.org/10.1063/1.3431755  View Table of Contents: http://scitation.aip.org/content/aip/journal/jcp/132/21?ver=pdfcov  Published by the AIP Publishing    Articles you may be interested in  Correlation between oxygen adsorption energy and electronic structure of transition metal macrocyclic complexes  J. Chem.","Anomalous molecular orbital variation upon adsorption on a wide band gap insulator Wei Chen, Christoph Tegenkamp, Herbert Pfnür, and Thomas Bredow    Citation: The Journal of Chemical Physics 132, 214706 (2010); doi: 10.1063/1.3431755  View online: http://dx.doi.org/10.1063/1.3431755  View Table of Contents: http://scitation.aip.org/content/aip/journal/jcp/132/21?ver=pdfcov  Published by the AIP Publishing    Articles you may be interested in  Correlation between oxygen adsorption energy and electronic structure of transition metal macrocyclic complexes  J. Chem.",103/10.1063/1.3431755,None,None,None,0,0,0
"Reuse of AIP content is subject to the terms at: http://scitation.aip.org/termsconditions. Downloaded to  IP: 149.150.51.237 On: Mon, 27 Apr 2015 14:06:09Anomalous molecular orbital variation upon adsorption on a wide band gap insulator Wei Chen,1 Christoph Tegenkamp,1 Herbert Pfnür,1,a and Thomas Bredow2 1Institut für Festkörperphysik, Leibniz Universität Hannover, 30167 Hannover, Germany 2Institut für Physikalische und Theoretische Chemie, Universität Bonn, 53115 Bonn, Germany Received 5 March 2010; accepted 29 April 2010; published online 7 June 2010 It is commonly believed that organic molecules are physisorbed on the ideal nonpolar surfaces of wide band gap insulators with limited variation in the electronic properties of the adsorbate molecule.","Downloaded to  IP: 149.150.51.237 On: Mon, 27 Apr 2015 14:06:09Anomalous molecular orbital variation upon adsorption on a wide band gap insulator Wei Chen,1 Christoph Tegenkamp,1 Herbert Pfnür,1,a and Thomas Bredow2 1Institut für Festkörperphysik, Leibniz Universität Hannover, 30167 Hannover, Germany 2Institut für Physikalische und Theoretische Chemie, Universität Bonn, 53115 Bonn, Germany Received 5 March 2010; accepted 29 April 2010; published online 7 June 2010 It is commonly believed that organic molecules are physisorbed on the ideal nonpolar surfaces of wide band gap insulators with limited variation in the electronic properties of the adsorbate molecule.",103/10.1063/1.3431755,None,None,None,0,0,0
"The crystal struc- ture parameters were calculated with the Perdew–Burke– Ernzerhof PBE XC potential9 within the generalized gradi- ent approximation GGA as implemented in VASP.10 The electron-ion interaction was described within the projector augmented wave method.11 A kinetic energy cutoff of 500 eV and a 555 k-point mesh in the Brillouin zone were used. The convergence criterion of lattice parameter and atomic position relaxation was set to 0.02 eV/Å. The result- ant lattice constants a=6.79 Å, b=7.79 Å, and c=7.69 Å and =117.7° are in good agreement with experiment and previous theoretical values.12 The direct band gap at the  point is severely underestimated by the GGA-PBE 5.53 eV and the local density approximation LDA 5.26 eV com- pared to a surface sensitive experimental value 7.4 eV.13 A much more realistic gap of 7.41 eV is obtained with the screened hybrid functional HSE06 Refs.","The convergence criterion of lattice parameter and atomic position relaxation was set to 0.02 eV/Å. The result- ant lattice constants a=6.79 Å, b=7.79 Å, and c=7.69 Å and =117.7° are in good agreement with experiment and previous theoretical values.12 The direct band gap at the  point is severely underestimated by the GGA-PBE 5.53 eV and the local density approximation LDA 5.26 eV com- pared to a surface sensitive experimental value 7.4 eV.13 A much more realistic gap of 7.41 eV is obtained with the screened hybrid functional HSE06 Refs.",103/10.1063/1.3431755,None,5.53,eV,0,1,1
"The crystal struc- ture parameters were calculated with the Perdew–Burke– Ernzerhof PBE XC potential9 within the generalized gradi- ent approximation GGA as implemented in VASP.10 The electron-ion interaction was described within the projector augmented wave method.11 A kinetic energy cutoff of 500 eV and a 555 k-point mesh in the Brillouin zone were used. The convergence criterion of lattice parameter and atomic position relaxation was set to 0.02 eV/Å. The result- ant lattice constants a=6.79 Å, b=7.79 Å, and c=7.69 Å and =117.7° are in good agreement with experiment and previous theoretical values.12 The direct band gap at the  point is severely underestimated by the GGA-PBE 5.53 eV and the local density approximation LDA 5.26 eV com- pared to a surface sensitive experimental value 7.4 eV.13 A much more realistic gap of 7.41 eV is obtained with the screened hybrid functional HSE06 Refs.","The convergence criterion of lattice parameter and atomic position relaxation was set to 0.02 eV/Å. The result- ant lattice constants a=6.79 Å, b=7.79 Å, and c=7.69 Å and =117.7° are in good agreement with experiment and previous theoretical values.12 The direct band gap at the  point is severely underestimated by the GGA-PBE 5.53 eV and the local density approximation LDA 5.26 eV com- pared to a surface sensitive experimental value 7.4 eV.13 A much more realistic gap of 7.41 eV is obtained with the screened hybrid functional HSE06 Refs.",103/10.1063/1.3431755,None,5.26,eV,0,1,1
"The crystal struc- ture parameters were calculated with the Perdew–Burke– Ernzerhof PBE XC potential9 within the generalized gradi- ent approximation GGA as implemented in VASP.10 The electron-ion interaction was described within the projector augmented wave method.11 A kinetic energy cutoff of 500 eV and a 555 k-point mesh in the Brillouin zone were used. The convergence criterion of lattice parameter and atomic position relaxation was set to 0.02 eV/Å. The result- ant lattice constants a=6.79 Å, b=7.79 Å, and c=7.69 Å and =117.7° are in good agreement with experiment and previous theoretical values.12 The direct band gap at the  point is severely underestimated by the GGA-PBE 5.53 eV and the local density approximation LDA 5.26 eV com- pared to a surface sensitive experimental value 7.4 eV.13 A much more realistic gap of 7.41 eV is obtained with the screened hybrid functional HSE06 Refs.","The convergence criterion of lattice parameter and atomic position relaxation was set to 0.02 eV/Å. The result- ant lattice constants a=6.79 Å, b=7.79 Å, and c=7.69 Å and =117.7° are in good agreement with experiment and previous theoretical values.12 The direct band gap at the  point is severely underestimated by the GGA-PBE 5.53 eV and the local density approximation LDA 5.26 eV com- pared to a surface sensitive experimental value 7.4 eV.13 A much more realistic gap of 7.41 eV is obtained with the screened hybrid functional HSE06 Refs.",103/10.1063/1.3431755,None,7.4,eV,0,1,1
"The crystal struc- ture parameters were calculated with the Perdew–Burke– Ernzerhof PBE XC potential9 within the generalized gradi- ent approximation GGA as implemented in VASP.10 The electron-ion interaction was described within the projector augmented wave method.11 A kinetic energy cutoff of 500 eV and a 555 k-point mesh in the Brillouin zone were used. The convergence criterion of lattice parameter and atomic position relaxation was set to 0.02 eV/Å. The result- ant lattice constants a=6.79 Å, b=7.79 Å, and c=7.69 Å and =117.7° are in good agreement with experiment and previous theoretical values.12 The direct band gap at the  point is severely underestimated by the GGA-PBE 5.53 eV and the local density approximation LDA 5.26 eV com- pared to a surface sensitive experimental value 7.4 eV.13 A much more realistic gap of 7.41 eV is obtained with the screened hybrid functional HSE06 Refs.","The convergence criterion of lattice parameter and atomic position relaxation was set to 0.02 eV/Å. The result- ant lattice constants a=6.79 Å, b=7.79 Å, and c=7.69 Å and =117.7° are in good agreement with experiment and previous theoretical values.12 The direct band gap at the  point is severely underestimated by the GGA-PBE 5.53 eV and the local density approximation LDA 5.26 eV com- pared to a surface sensitive experimental value 7.4 eV.13 A much more realistic gap of 7.41 eV is obtained with the screened hybrid functional HSE06 Refs.",103/10.1063/1.3431755,None,7.41,eV,0,1,1
"Focusing on Ag3AuSe2 we derive a low energy model around Γ using group theory, which we use to calculate the optical conductivity for diﬀerent values of the lattice constant. We discuss our results in the context of detection of light dark matter particles, which have masses of the order of a keV, and conclude that Ag3AuSe2 satisﬁes three important requirements for a suitable detector: small Fermi velocities, meV band gap and low photon screening.","We discuss our results in the context of detection of light dark matter particles, which have masses of the order of a keV, and conclude that Ag3AuSe2 satisﬁes three important requirements for a suitable detector: small Fermi velocities, meV band gap and low photon screening.",129/10.1088/2515-7639/ab3ea2,Ag3AuSe2,1,meV,1,1,1
"The Te-based compound on the other hand is a semiconductor with small indirect gap originally, and the change in the lattice parameter transforms it into a metal. Therefore, among these two, Ag3AuSe2 is the most promising for detector applications, due to its small tunable direct band gap at Γ. In the next section we construct an eﬀective model around this high-symmetry point to further analyze its optical conductivity and potential as a dark matter detector.","Therefore, among these two, Ag3AuSe2 is the most promising for detector applications, due to its small tunable direct band gap at Γ. In the next section we construct an eﬀective model around this high-symmetry point to further analyze its optical conductivity and potential as a dark matter detector.",129/10.1088/2515-7639/ab3ea2,Ag3AuSe2,None,None,1,0,0
This translates into larger regions where the optical conductivity behaves linearly due to the increased separation between activation frequencies (see Fig. 5 (d)). 5. Feasibility for light dark matter detection For a material with a linear dispersion to be a realistic candidate to detect light dark matter (meV deposition energies) it is necessary to fulﬁll the following main criteria: i) small gap (meV); ii) small Fermi velocity; iii) small photon screening at energies close to the energy deposition range; and iv) scalable material growth.,5. Feasibility for light dark matter detection For a material with a linear dispersion to be a realistic candidate to detect light dark matter (meV deposition energies) it is necessary to fulﬁll the following main criteria: i) small gap (meV); ii) small Fermi velocity; iii) small photon screening at energies close to the energy deposition range; and iv) scalable material growth.,129/10.1088/2515-7639/ab3ea2,None,1,meV,0,1,1
"The reason for choosing the TI system, especially the Bi2Se3 family, which has been proved successful in QAHE, is that besides its strong (spin-orbital coupling) SOC and a single-surface Dirac cone, the ferromagnetic orders can be derived directly from the large Van Vleck spin susceptibility in the host without the mediation of itinerant carriers [23], which eventually makes the QAHE possible. However, the QAHE observed from recent experimental observations typically *jyzhu@phy.cuhk.edu.hk occurs at extremely low temperatures because of the low Curie temperature (TC) and small magnetically induced band gap [29–35], hindering its realistic applications.","However, the QAHE observed from recent experimental observations typically *jyzhu@phy.cuhk.edu.hk occurs at extremely low temperatures because of the low Curie temperature (TC) and small magnetically induced band gap [29–35], hindering its realistic applications.",163/10.1103/PhysRevB.94.054113,None,None,None,0,0,0
"Note that while the Gd doping preserves the insulating nature of the Bi2Se3 host, the Eu doping leads to a p-type character. Correspondingly, the band gap is calculated to be 79 and 30 meV, respectively, for Gd and Eu doped systems, larger than the reported 22 meV for the Cr doped case [39].","Correspondingly, the band gap is calculated to be 79 and 30 meV, respectively, for Gd and Eu doped systems, larger than the reported 22 meV for the Cr doped case [39].",163/10.1103/PhysRevB.94.054113,Eu doped systems,30,None,0,1,0
"Moreover, for Gd, the impurity bands are much deeper, about −3.5 to −4.5 eV below the Fermi level, as revealed by Fig. 3(f), due to the extra f electron of Gd. While according to the Hund’s rule, having seven electrons half occupying the f shell makes the Gd impurity very stable, the lower f bands also make the p-f coupling less signiﬁcant than the Eu doped case, so the band gap of Bi2Se3:GdBi is also noticeably larger than Bi2Se3:EuBi.","While according to the Hund’s rule, having seven electrons half occupying the f shell makes the Gd impurity very stable, the lower f bands also make the p-f coupling less signiﬁcant than the Eu doped case, so the band gap of Bi2Se3:GdBi is also noticeably larger than Bi2Se3:EuBi.",163/10.1103/PhysRevB.94.054113,Bi2Se3:GdBi,None,eV,1,0,1
"The on-site Coulombic term was parametrized with U = 7 eV and J = 0.75 eV, respectively [55]. The electronic structure provided in Fig. 4 shows that the band gap is enhanced to 45 meV with the Coulombic correction.",The electronic structure provided in Fig. 4 shows that the band gap is enhanced to 45 meV with the Coulombic correction.,163/10.1103/PhysRevB.94.054113,None,45,meV,0,1,1
"PHYSICAL REVIEW B 100, 035431 (2019) Impact ionization dynamics in small band-gap two-dimensional materials from a coherent phonon mechanism Stephan Michael and Hans Christian Schneider Department of Physics and Research Center OPTIMAS, TU Kaiserslautern, P. O. Box 3049, 67653 Kaiserslautern, Germany (Received 30 August 2018; revised manuscript received 21 April 2019; published 23 July 2019) For materials that exhibit dynamic changes in the electronic quasiparticle states after ultrafast optical excita- tion, it is extremely difﬁcult to unambiguously separate quasiparticle band dynamics and carrier redistribution processes in state-of-the-art photoemission experiments. We study theoretically the interplay of band and carrier dynamics for a model system of a quasi-two-dimensional material with a small band gap and investigate the consequences for electronic distribution curves.",We study theoretically the interplay of band and carrier dynamics for a model system of a quasi-two-dimensional material with a small band gap and investigate the consequences for electronic distribution curves.,133/10.1103/PhysRevB.100.035431,None,None,None,0,0,0
"[88] that in 1T- TiSe2 excitation by an ultrafast optical pulse induces carrier multiplication and gap-closing dynamics, which amplify each other during the quenching of the CDW phase. The present paper is devoted to a study of nonequilibrium carrier dynamics during an optically induced phase change be- tween an “insulator” and a “metallic” phase in a system with a small band gap, where carrier-scattering processes may lead to carrier multiplication due to impact ionization.","The present paper is devoted to a study of nonequilibrium carrier dynamics during an optically induced phase change be- tween an “insulator” and a “metallic” phase in a system with a small band gap, where carrier-scattering processes may lead to carrier multiplication due to impact ionization.",133/10.1103/PhysRevB.100.035431,None,None,None,0,0,0
"This allows one to use a restricted model that includes only these hopping parameters. As we do not attempt a microscopic model of the physics underlying the phase transition and as we are mainly interested in the electronic dynamics close to the small band gap, which is the indicator of the CDW and typically opens at high symmetry points, such as  or M points, we use a simple two-band tight-binding model to capture the characteristics of the carrier and band dynamics around the gap after an ultrashort optical excitation.","As we do not attempt a microscopic model of the physics underlying the phase transition and as we are mainly interested in the electronic dynamics close to the small band gap, which is the indicator of the CDW and typically opens at high symmetry points, such as  or M points, we use a simple two-band tight-binding model to capture the characteristics of the carrier and band dynamics around the gap after an ultrashort optical excitation.",133/10.1103/PhysRevB.100.035431,None,None,None,0,0,0
"This model yields a conduction band mainly consisting of a d-type transition metal orbital and a valence band mainly orig- inating from a p-type chalcogen orbital. In the neighborhood of this point the band structure has the shape of a Mexican hat with a small band gap and pronounced band mixing for the model parameters chosen here, see Sec. IV.","In the neighborhood of this point the band structure has the shape of a Mexican hat with a small band gap and pronounced band mixing for the model parameters chosen here, see Sec. IV.",133/10.1103/PhysRevB.100.035431,None,None,None,0,0,0
"From the tight-binding Hamiltonian Eq. (1) from Sec. II A, we obtain two Mexican- hat-shaped bands close to the Fermi surface, a conduction band “c” and a valence band “v.” Further, we assume a lattice temperature of 100 K and the band gap is measured as the nearest distance between the two Mexican-hat-shaped bands, which is 100 meV for the unexcited band structure.","II A, we obtain two Mexican- hat-shaped bands close to the Fermi surface, a conduction band “c” and a valence band “v.” Further, we assume a lattice temperature of 100 K and the band gap is measured as the nearest distance between the two Mexican-hat-shaped bands, which is 100 meV for the unexcited band structure.",133/10.1103/PhysRevB.100.035431,None,100,meV,0,1,1
"II A, we obtain two Mexican- hat-shaped bands close to the Fermi surface, a conduction band “c” and a valence band “v.” Further, we assume a lattice temperature of 100 K and the band gap is measured as the nearest distance between the two Mexican-hat-shaped bands, which is 100 meV for the unexcited band structure. The lattice temperature is below the transition temperature and the band gap is adapted to that of the CDW phase of a typical material like TiSe2 as reported, for example, in Ref. [60].","The lattice temperature is below the transition temperature and the band gap is adapted to that of the CDW phase of a typical material like TiSe2 as reported, for example, in Ref. [60].",133/10.1103/PhysRevB.100.035431,Unspecified (Mexican-hat-shaped bands),100,meV,0,1,1
"II A, we obtain two Mexican- hat-shaped bands close to the Fermi surface, a conduction band “c” and a valence band “v.” Further, we assume a lattice temperature of 100 K and the band gap is measured as the nearest distance between the two Mexican-hat-shaped bands, which is 100 meV for the unexcited band structure. The lattice temperature is below the transition temperature and the band gap is adapted to that of the CDW phase of a typical material like TiSe2 as reported, for example, in Ref. [60].","The lattice temperature is below the transition temperature and the band gap is adapted to that of the CDW phase of a typical material like TiSe2 as reported, for example, in Ref. [60].",133/10.1103/PhysRevB.100.035431,TiSe2 (CDW phase),None,None,1,0,0
"Before the optical excitation the valence band is full and the conduction band nearly empty, as sketched in Fig. 2(a). The band gap of the Mexican-hat-shaped bands is 100 meV at the crease of the Mexican hat k0 ≃0.35 nm−1.",The band gap of the Mexican-hat-shaped bands is 100 meV at the crease of the Mexican hat k0 ≃0.35 nm−1.,133/10.1103/PhysRevB.100.035431,None,100,meV,0,1,1
"The combination of these effects and the Mexican-hat band structure lead to a small second peak at the band bottom k0. Due to the comparatively large band gap of 100 meV, the impact ionization initially is not very efﬁcient.","Due to the comparatively large band gap of 100 meV, the impact ionization initially is not very efﬁcient.",133/10.1103/PhysRevB.100.035431,None,100,meV,0,1,1
"In order to understand the calculated broadened distribution functions that can be compared with experiment, we here ﬁrst discuss the inﬂuence of the band shape on the carrier dynamics without added broadening and use for the comparison a parabolic band and the Mexican-hat-shaped band that we have based our calculations on so far. For a meaningful comparison, we deﬁne the parabolic band setup using all band parameters of the Mexican-hat-like band setup, except a change of the on-site energies ϵ p 0 and ϵd 0 from 1.95 to 2.0 eV. In this way, the parabolic and the Mexican-hat-shaped bands have the same band gap, but in the parabolic case it occurs at k = 0 and in the Mexican-hat band case at k0.","For a meaningful comparison, we deﬁne the parabolic band setup using all band parameters of the Mexican-hat-like band setup, except a change of the on-site energies ϵ p 0 and ϵd 0 from 1.95 to 2.0 eV. In this way, the parabolic and the Mexican-hat-shaped bands have the same band gap, but in the parabolic case it occurs at k = 0 and in the Mexican-hat band case at k0.",133/10.1103/PhysRevB.100.035431,None,None,eV,0,0,1
"In Fig. 10 this results in a band gap of 60 and 62 meV and a carrier multiplication of 42% and 35% (factor: 1.2) for the Mexican-hat structures compared to the respective calculation with the parabolic bands. In Fig. 11 for the larger electron- phonon coupling ˜gcc 0 = 8.0 meV we have band gaps of 15 and 26 meV after 250 fs and carrier multiplications of 74% and 50% (factor: 1.5) for the Mexican-hat and parabolic bands, re- spectively.","In Fig. 11 for the larger electron- phonon coupling ˜gcc 0 = 8.0 meV we have band gaps of 15 and 26 meV after 250 fs and carrier multiplications of 74% and 50% (factor: 1.5) for the Mexican-hat and parabolic bands, re- spectively.",133/10.1103/PhysRevB.100.035431,Mexican-hat,60,meV,1,1,1
"In Fig. 10 this results in a band gap of 60 and 62 meV and a carrier multiplication of 42% and 35% (factor: 1.2) for the Mexican-hat structures compared to the respective calculation with the parabolic bands. In Fig. 11 for the larger electron- phonon coupling ˜gcc 0 = 8.0 meV we have band gaps of 15 and 26 meV after 250 fs and carrier multiplications of 74% and 50% (factor: 1.5) for the Mexican-hat and parabolic bands, re- spectively.","In Fig. 11 for the larger electron- phonon coupling ˜gcc 0 = 8.0 meV we have band gaps of 15 and 26 meV after 250 fs and carrier multiplications of 74% and 50% (factor: 1.5) for the Mexican-hat and parabolic bands, re- spectively.",133/10.1103/PhysRevB.100.035431,Mexican-hat,62,meV,0,1,1
"In Fig. 10 this results in a band gap of 60 and 62 meV and a carrier multiplication of 42% and 35% (factor: 1.2) for the Mexican-hat structures compared to the respective calculation with the parabolic bands. In Fig. 11 for the larger electron- phonon coupling ˜gcc 0 = 8.0 meV we have band gaps of 15 and 26 meV after 250 fs and carrier multiplications of 74% and 50% (factor: 1.5) for the Mexican-hat and parabolic bands, re- spectively.","In Fig. 11 for the larger electron- phonon coupling ˜gcc 0 = 8.0 meV we have band gaps of 15 and 26 meV after 250 fs and carrier multiplications of 74% and 50% (factor: 1.5) for the Mexican-hat and parabolic bands, re- spectively.",133/10.1103/PhysRevB.100.035431,Mexican-hat,15,meV,0,1,1
"In Fig. 10 this results in a band gap of 60 and 62 meV and a carrier multiplication of 42% and 35% (factor: 1.2) for the Mexican-hat structures compared to the respective calculation with the parabolic bands. In Fig. 11 for the larger electron- phonon coupling ˜gcc 0 = 8.0 meV we have band gaps of 15 and 26 meV after 250 fs and carrier multiplications of 74% and 50% (factor: 1.5) for the Mexican-hat and parabolic bands, re- spectively.","In Fig. 11 for the larger electron- phonon coupling ˜gcc 0 = 8.0 meV we have band gaps of 15 and 26 meV after 250 fs and carrier multiplications of 74% and 50% (factor: 1.5) for the Mexican-hat and parabolic bands, re- spectively.",133/10.1103/PhysRevB.100.035431,Parabolic,26,None,1,1,0
"The outcome is a conduction band mainly originating from a d-type transition metal orbital and a valence band mainly originating from a p-type chalcogen orbital. In the region of the examined high-symmetry point, we obtain an angular symmetric Mexican-hat-shaped band with a small band gap and a high band mixing.","In the region of the examined high-symmetry point, we obtain an angular symmetric Mexican-hat-shaped band with a small band gap and a high band mixing.",133/10.1103/PhysRevB.100.035431,None,None,None,0,0,0
"E. Electronic structure and transport properties The electronic band structures of Cmcm and Amm2 are illustrated in Figs. 7(a) and 7(b), respectively. Both Cmcm and Amm2 phases have a direct band gap (Eg) at the  point, with Eg values of 3.23 and 3.08 eV, respectively.","Both Cmcm and Amm2 phases have a direct band gap (Eg) at the  point, with Eg values of 3.23 and 3.08 eV, respectively.",130/10.1103/PRXEnergy.2.043004,Amm2,3.08,None,0,1,0
"Both Cmcm and Amm2 phases have a direct band gap (Eg) at the  point, with Eg values of 3.23 and 3.08 eV, respectively. The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].","The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].",130/10.1103/PRXEnergy.2.043004,Amm2,3.08,eV,0,1,1
"Both Cmcm and Amm2 phases have a direct band gap (Eg) at the  point, with Eg values of 3.23 and 3.08 eV, respectively. The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].","The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].",130/10.1103/PRXEnergy.2.043004,None,3.49,None,0,1,0
"For bulk graphite, we display the band structure in the direction parallel to the graphene planes for different values of the transverse wave vector kz. Vertical arrows denote vertical transitions by 2.33 eV from a valence (π) band to a conduc- tance (π*) band.",Vertical arrows denote vertical transitions by 2.33 eV from a valence (π) band to a conduc- tance (π*) band.,87/10.1021/nl061702a,graphite,233,eV,1,1,1
"The good agreement between ex- perimental and theoretical D peak dispersion in ref 6 is based on a corresponding fit of the hopping parameter in the tight-binding band structure and on the parametrization of the phonon dispersion relation. (26) For an exact quantitative evaluation of the peak heights, an integration in the two-dimensional Brillouin zone for all transitions of energy ∆E ) 2.33 eV would have to be performed.","(26) For an exact quantitative evaluation of the peak heights, an integration in the two-dimensional Brillouin zone for all transitions of energy ∆E ) 2.33 eV would have to be performed.",87/10.1021/nl061702a,None,233,eV,0,1,1
"In particular, we note that fundamentally different electron confinement mechanisms, such as the electric field created by a polar LaAlO3 layer6, the direct application of an electric field9 or the charge leakage between a Mott insulator and a band insulator11, would recre- ate a 2DEG confined within a nanometric layer of SrTiO3 with a subband electronic structure similar in nature to that revealed by our measurements. Our discoveries demonstrate that a highly mobile 2DEG can be read- ily obtainedwithoutany elaborate interfacepreparation atthesurface of SrTiO3, even in the case of the non-doped 3 eV bandgap insulator.","Our discoveries demonstrate that a highly mobile 2DEG can be read- ily obtainedwithoutany elaborate interfacepreparation atthesurface of SrTiO3, even in the case of the non-doped 3 eV bandgap insulator.",8/10.1038/nature09720,SrTiO3,3,eV,1,1,1
"The characteristic energy for such scattering varies linearly with Q, as expected on general grounds for a Fermi liquid. In YbAl3 the scattering near E1  50 meV shows con- siderable Q dependence and peaks near the 1=2; 1=2; 1=2 zone-boundary point, consistent with interband scattering across an indirect gap of order 50 meV.","In YbAl3 the scattering near E1  50 meV shows con- siderable Q dependence and peaks near the 1=2; 1=2; 1=2 zone-boundary point, consistent with interband scattering across an indirect gap of order 50 meV.",188/10.1103/PhysRevLett.96.117206,YbAl3,50,meV,1,1,1
"KEYWORDS: layered perovskites, (BA)(MA)PbI, spin dynamics, photocarrier dynamics, time-resolved spectroscopy T he perovskite CaTiO3 was discovered in 1839 by Gustav Rose, fortuitously starting a debate lasting over a hundred years about the general crystal structure of perovskites.1,2 Since then, perovskites have been a topic of intense research for a multitude of features, from high- temperature superconductivity,3−5 giant magnetoresistance,6 and oxide fuel cells7 to efficient solar cells.8,9 Especially, they have been shown to host exceptionally high quantum efficiency in terms of their optoelectronic performance.10−12 This combined with the presence of spin−orbit interaction, particuarly strong in lead halide based perovskites, and a resulting broken spin degeneracy makes them highly appealing for spin-optoelectronic devices.13−16 However, an indisputable challenge to their application is the (photo)degradation of perovskites resulting in a notably short device lifetime.17 In recent years, layered two-dimensional (2D) perovskites have emerged as a viable alternative, as several groups have reported an increase in lifetime of 2D perovskite devices.18−20 Being two-dimensional by design, it is relatively straightforward to exploit quantum confinement effects to tune their band gap by adjustment of the layer number, making them perfectly suited for multijunction devices.21 In that way the efficiency limit of a single junction can be overcome .22,23 One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.","Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.",86/10.1021/acsnano.3c09001,(BA)2(MA)n−1PbnI3n+1,1.5,eV,0,1,1
