passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"The nearest and the next-nearest neighbor antiferro- magnetic coupling constants, J1 and J2, in Eq. (2) can be calculated from the relative energies of the ferromag- netic, square antiferromagnetic, and collinear antiferro- magnetic states with respect to the non-magnetic state. For the corresponding detailed calculations, please refer to the appendix in our paper in Ref. [19].","For the corresponding detailed calculations, please refer to the appendix in our paper in Ref. [19].",56/10.1007/s11467-009-0076-9,"
None","
None","
None",0,0,0
Here we have assumed that the value of J2 does not change with doping or pressure in compari- son with the ones of the parent compounds. This can be veriﬁed from Fig. 14.,This can be veriﬁed from Fig. 14.,56/10.1007/s11467-009-0076-9,"
None","
None","
eV",0,0,1
"Fig. 13 Various critical superconductivity temperature Tc ver- sus exchange interaction J2 for AFe2As2 (A=Ba, Ca, or Sr) with doping or under high pressures. Tc are taken from Refs.",Tc are taken from Refs.,56/10.1007/s11467-009-0076-9,"
AFe2As2","
None","
None",1,0,0
"How- ever, there is an essential diﬀerence. In manganese ox- ides the crystal ﬁeld splitting between eg and t2g orbitals is very large, the moments polarized by the Hund’s rule coupling on the t2g orbitals are completely localized and only eg electrons can hop on the lattice.","In manganese ox- ides the crystal ﬁeld splitting between eg and t2g orbitals is very large, the moments polarized by the Hund’s rule coupling on the t2g orbitals are completely localized and only eg electrons can hop on the lattice.",56/10.1007/s11467-009-0076-9,"
Manganese oxides","
None","
eV",1,0,1
"The ground state of AFe2As2 is shown to be a collinear antiferromagnetic semimetal with a large magnetic moment around each Fe ion. The electronic structure is weakly aﬀected by the spin-orbit interaction, but strongly altered by pressure.","The electronic structure is weakly aﬀected by the spin-orbit interaction, but strongly altered by pressure.",56/10.1007/s11467-009-0076-9,"
AFe2As2","
None","
eV",1,0,1
"Matter, 2008, 20: 422201 6. M. C. Boyer, K. Chatterjee, W. D. Wise, G. F. Chen, J. L. Luo, N. L. Wang, and E. W. Hudson, arXiv: 0806.4400, 2008 7. C. de la Cruz, Q. Huang, J. W. Lynn, J. Li, W. Ratcliﬀ, J. L. Zarestky, H. A. Mook, G. F. Chen, J. L. Luo, N. L. Wang, and P. Dai, Nature, 2008, 453: 899 8. M. A. McGuire, A. D. Christianson, A. S. Sefat, R. Jin, E. A. Payzant, B. C. Sales, M. D. Lumsden, and D. Mandrus, Phys.","M. A. McGuire, A. D. Christianson, A. S. Sefat, R. Jin, E. A. Payzant, B. C. Sales, M. D. Lumsden, and D. Mandrus, Phys.",56/10.1007/s11467-009-0076-9,"
None","
None","
None",0,0,0
"Q. Huang, Y. Qiu, W. Bao, J. W. Lynn, M. A. Green, Y. C. Gasparovic, T. Wu, G. Wu, and X. H. Chen, Phys. Rev. Lett., 2008, 101: 257003 11. M. S. Torikachvili, S. L. Bud’ko, N. Ni, and P. C. Canﬁeld, Phys.","M. S. Torikachvili, S. L. Bud’ko, N. Ni, and P. C. Canﬁeld, Phys.",56/10.1007/s11467-009-0076-9,"
None","
None","
eV",0,0,1
"M. S. Torikachvili, S. L. Bud’ko, N. Ni, and P. C. Canﬁeld, Phys. Rev. Lett., 2008, 101: 057006 12.","Rev. Lett., 2008, 101: 057006 12.",56/10.1007/s11467-009-0076-9,"
None","
None","
None",0,0,0
"I. A. Nekrasov, Z. V. Pchelkina, and M. V. Sadovskii, JETP Letters, 2008, 88: 144 15. D. J. Singh, Phys. Rev. B, 2008, 78: 094511 16.","D. J. Singh, Phys. Rev. B, 2008, 78: 094511 16.",56/10.1007/s11467-009-0076-9,"
None","
None","
eV",0,0,1
"D. Vanderbilt, Phys. Rev. B, 1990, 41: 7892 19. F. Ma, Z. Y. Lu, and T. Xiang, Phys.","F. Ma, Z. Y. Lu, and T. Xiang, Phys.",56/10.1007/s11467-009-0076-9,"
None","
None","
None",0,0,0
"L. X. Yang, Y. Zhang, H. W. Ou, J. F. Zhao, D. W. Shen, B. Zhou, J. Wei, F. Chen, M. Xu, C. He, Y. Chen, Z. D. Wang, X. F. Wang, T. Wu, G. Wu, X. H. Chen, M. Arita, K. Shimada, M. Taniguchi, Z. Y. Lu, T. Xiang, and D. L. Feng, Phys. Rev. Lett., 2009, 102: 107002 21. D. J. Singh and M. H. Du, Phys.","D. J. Singh and M. H. Du, Phys.",56/10.1007/s11467-009-0076-9,"
None","
None","
None",0,0,0
"China, 2010, 5(2) 237003 22. F. Ma and Z. Y. Lu, Phys.","F. Ma and Z. Y. Lu, Phys.",56/10.1007/s11467-009-0076-9,"
Silicon","
2.22","
eV",1,1,1
"Matter, 2008, 20: 322201 25. G. F. Chen, Z. Li, J. Dong, G. Li, W. Z. Hu, X. D. Zhang, X. H. Song, P. Zheng, N. L. Wang, and J. L. Luo, Phys.","G. F. Chen, Z. Li, J. Dong, G. Li, W. Z. Hu, X. D. Zhang, X. H. Song, P. Zheng, N. L. Wang, and J. L. Luo, Phys.",56/10.1007/s11467-009-0076-9,"
Semiconductor","
None","
eV",1,0,1
"N. Ni, S. Nandi, A. Kreyssig, A. I. Goldman, E. D. Mun, S. L. Bud’ko, and P. C. Canﬁeld, Phys. Rev. B, 2008, 78: 014523 27. W. Z. Hu, J. Dong, G. Li, Z. Li, P. Zheng, G. F. Chen, J. L. Luo, and N. L. Wang, Phys.","W. Z. Hu, J. Dong, G. Li, Z. Li, P. Zheng, G. F. Chen, J. L. Luo, and N. L. Wang, Phys.",56/10.1007/s11467-009-0076-9,"
None","
None","
eV",0,0,1
"W. Z. Hu, J. Dong, G. Li, Z. Li, P. Zheng, G. F. Chen, J. L. Luo, and N. L. Wang, Phys. Rev. Lett., 2008, 101: 257005 28.","Rev. Lett., 2008, 101: 257005 28.",56/10.1007/s11467-009-0076-9,"
None","
None","
None",0,0,0
"N. Ni, S. L. Bud’ko, A. Kreyssig, S. Nandi, G. E. Rustan, A. I. Goldman, S. Gupta, J. D. Corbett, A. Kracher, and P. C. Canﬁeld, Phys. Rev. B, 2008, 78: 014507 29. C. Krellner, N. Caroca-Canales, A. Jesche, H. Rosner, A. Ormeci, and C. Geibel, Phys. Rev. B, 2008, 78: 100504 30. In Ref.","C. Krellner, N. Caroca-Canales, A. Jesche, H. Rosner, A. Ormeci, and C. Geibel, Phys. Rev. B, 2008, 78: 100504 30. In Ref.",56/10.1007/s11467-009-0076-9,"
None","
None","
eV",0,0,1
"[1], we had reported the electronic band struc- ture and the Fermi surface of AFe2As2 (A=Ba, Sr, Ca) in the collinear antiferromagnetic order with the parallel alignment between interlayer Fe moments along c-axis. 31. W. H. Xie, M. L. Bao, Z. J. Zhao, and B. G. Liu, Phys.","W. H. Xie, M. L. Bao, Z. J. Zhao, and B. G. Liu, Phys.",56/10.1007/s11467-009-0076-9,"
AFe2As2","
None","
eV",1,0,1
"F. Ma, W. Ji, J. P. Hu, Z. Y. Lu, and T. Xiang, Phys. Rev. Lett., 2009, 102: 177003 33. C. Cao, P. J. Hirschfeld, and H. P. Cheng, Phys.","C. Cao, P. J. Hirschfeld, and H. P. Cheng, Phys.",56/10.1007/s11467-009-0076-9,"
None","
None","
eV",0,0,1
"Rev. B, 2008, 77: 220506(R) 34. A. Leithe-Jasper, W. Schnelle, C. Geibel, and H. Rosner, 2008, arXiv: 0807.2223 35.","A. Leithe-Jasper, W. Schnelle, C. Geibel, and H. Rosner, 2008, arXiv: 0807.2223 35.",56/10.1007/s11467-009-0076-9,"
Silicon","
None","
eV",1,0,1
"A. Leithe-Jasper, W. Schnelle, C. Geibel, and H. Rosner, 2008, arXiv: 0807.2223 35. A. S. Sefat, R. Jin, M. A. McGuire, B. C. Sales, D. J. Singh, and D. Mandrus, Phys.","A. S. Sefat, R. Jin, M. A. McGuire, B. C. Sales, D. J. Singh, and D. Mandrus, Phys.",56/10.1007/s11467-009-0076-9,"
Silicon","
None","
eV",1,0,1
"A. S. Sefat, R. Jin, M. A. McGuire, B. C. Sales, D. J. Singh, and D. Mandrus, Phys. Rev. Lett., 2008, 101: 117004 36.","Rev. Lett., 2008, 101: 117004 36.",56/10.1007/s11467-009-0076-9,"
None","
36.","
eV",0,1,1
"Rev. Lett., 2008, 101: 117004 36. R. V. Helmolt, J. Wocker, B. Holzapfel, L. Schultz, and K. Samwer, Phys.","R. V. Helmolt, J. Wocker, B. Holzapfel, L. Schultz, and K. Samwer, Phys.",56/10.1007/s11467-009-0076-9,"
None","
None","
eV",0,0,1
"Rev. Lett., 1993, 71: 2331 37. C. Zener, Phys. Rev., 1951, 82: 403 38.","C. Zener, Phys. Rev., 1951, 82: 403 38.",56/10.1007/s11467-009-0076-9,"
Silicon","
None","
eV",1,0,1
"C. Zener, Phys. Rev., 1951, 82: 403 38. P. Cheng, H. Yang, Y. Jia, L. Fang, X. Zhu, G. Mu, and H. H. Wen, Phys. Rev. B, 2008, 78: 134508 39.","P. Cheng, H. Yang, Y. Jia, L. Fang, X. Zhu, G. Mu, and H. H. Wen, Phys. Rev. B, 2008, 78: 134508 39.",56/10.1007/s11467-009-0076-9,"
Silicon","
None","
eV",1,0,1
"P. Cheng, H. Yang, Y. Jia, L. Fang, X. Zhu, G. Mu, and H. H. Wen, Phys. Rev. B, 2008, 78: 134508 39. G. F. Chen, Z. Li, J. Dong, G. Li, W. Z. Hu, X. D. Zhang, X. H. Song, P. Zheng, N. L. Wang, and J. L. Luo, Phys.","G. F. Chen, Z. Li, J. Dong, G. Li, W. Z. Hu, X. D. Zhang, X. H. Song, P. Zheng, N. L. Wang, and J. L. Luo, Phys.",56/10.1007/s11467-009-0076-9,"
Silicon","
None","
eV",1,0,1
"Rev. B, 2008, 78: 224512 40. T. Wu, J. J. Ying, G. Wu, R. H. Liu, Y. He, H. Chen, X. F. Wang, Y. L. Xie, Y. J. Yan, and X. H. Chen, Phys.","T. Wu, J. J. Ying, G. Wu, R. H. Liu, Y. He, H. Chen, X. F. Wang, Y. L. Xie, Y. J. Yan, and X. H. Chen, Phys.",56/10.1007/s11467-009-0076-9,"
Silicon","
40.","
eV",1,1,1
"This means that any two-level system, that can be put into a superposition state, is a qubit candidate [1]. The required superposition state is created by electromagnetic radiation pulses with a frequency corresponding to the energy splitting between the two levels [Fig. 1(c)].",The required superposition state is created by electromagnetic radiation pulses with a frequency corresponding to the energy splitting between the two levels [Fig. 1(c)].,176/10.1103/PhysRevLett.101.147203,"
None","
None","
None",0,0,0
"The long coherence time is a crucial ﬁrst step towards successful implementation of SMMs as qubits [1]. Therefore, recent years have seen a great deal of activity in trying to determine the quantum coherence times in SMMs, which was estimated to be of the order of 10 ns [7–10].","Therefore, recent years have seen a great deal of activity in trying to determine the quantum coherence times in SMMs, which was estimated to be of the order of 10 ns [7–10].",176/10.1103/PhysRevLett.101.147203,"
SMMs","
10 ns","
ns",1,1,1
"Therefore, recent years have seen a great deal of activity in trying to determine the quantum coherence times in SMMs, which was estimated to be of the order of 10 ns [7–10]. In several cases, energy gaps between superposi- tion states have been reported that are larger than the expected decoherence energy scale [9,11,12].","In several cases, energy gaps between superposi- tion states have been reported that are larger than the expected decoherence energy scale [9,11,12].",176/10.1103/PhysRevLett.101.147203,"
SMMs.","
10.","
ns.",1,1,1
"[4] S. Carretta, P. Santini, G. Amoretti, F. Troiani, and M. Affronte, Phys. Rev. B 76, 024408 (2007).","Rev. B 76, 024408 (2007).",176/10.1103/PhysRevLett.101.147203,"
Silicon","
None","
eV",1,0,1
"Rev. B 76, 024408 (2007). [5] M. Affronte et al., Dalton Trans. 23 (2006) 2810.","[5] M. Affronte et al., Dalton Trans. 23 (2006) 2810.",176/10.1103/PhysRevLett.101.147203,"
None","
None","
None",0,0,0
"[7] W. Wernsdorfer, D. Mailly, G. A. Timco, and R. E. P. Winpenny, Phys. Rev. B 72, 060409 (2005).","Rev. B 72, 060409 (2005).",176/10.1103/PhysRevLett.101.147203,"
None","
None","
None",0,0,0
"[8] E. Del Barco, A. Kent, E. Yang, and D. Hendrickson, Phys. Rev. Lett. 93, 157202 (2004). [9] S. Hill, R. Edwards, N. Aliaga-Alcalde, and G. Christou, Science 302, 1015 (2003).","[9] S. Hill, R. Edwards, N. Aliaga-Alcalde, and G. Christou, Science 302, 1015 (2003).",176/10.1103/PhysRevLett.101.147203,"
Silicon","
None","
eV",1,0,1
"[9] S. Hill, R. Edwards, N. Aliaga-Alcalde, and G. Christou, Science 302, 1015 (2003). [10] G. de Loubens et al., J. Appl.","[10] G. de Loubens et al., J. Appl.",176/10.1103/PhysRevLett.101.147203,"
None","
None","
None",0,0,0
"Phys. 103, 07B910 (2008). [11] F. Luis, F. L. Mettes, J. Tejada, D. Gatteschi, and L. J. de Jongh, Phys. Rev. Lett. 85, 4377 (2000).","[11] F. Luis, F. L. Mettes, J. Tejada, D. Gatteschi, and L. J. de Jongh, Phys. Rev. Lett. 85, 4377 (2000).",176/10.1103/PhysRevLett.101.147203,"
Silicon","
None","
eV",1,0,1
"[13] S. Bahr, K. Petukhov, V. Mosser, and W. Wernsdorfer, Phys. Rev. Lett. 99, 147205 (2007). [14] M. Bal et al., Europhys. Lett. 82, 17 005 (2008).","[14] M. Bal et al., Europhys. Lett. 82, 17 005 (2008).",176/10.1103/PhysRevLett.101.147203,"
Silicon","
None","
eV",1,0,1
"Chem. 4, 727 (1999). [18] J. K. Shergill, R. Cammack, and J. H. Weiner, J. Chem.","[18] J. K. Shergill, R. Cammack, and J. H. Weiner, J. Chem.",176/10.1103/PhysRevLett.101.147203,"
None","
727","
None",0,1,0
"[19] B. Guigliarelli et al., Biochemistry 34, 4781 (1995). [20] A. Ardavan et al., Phys. Rev. Lett. 98, 057201 (2007).","[20] A. Ardavan et al., Phys. Rev. Lett. 98, 057201 (2007).",176/10.1103/PhysRevLett.101.147203,"
None","
None","
None",0,0,0
"[22] S. Bertaina, S. Gambarelli, T. Mitra, B. Tsukerblat, A. Mu¨ller, and B. Barbara, Nature (London) 453, 203 (2008). [23] S. Bertaina et al., Nature Nanotech. 2, 39 (2007).","[23] S. Bertaina et al., Nature Nanotech. 2, 39 (2007).",176/10.1103/PhysRevLett.101.147203,"
None","
None","
eV",0,0,1
"[25] S. Accorsi et al., J. Am. Chem. Soc. 128, 4742 (2006). [26] A. Morello, P. C. E. Stamp, and I. S. Tupitsyn, Phys. Rev. Lett. 97, 207206 (2006).","[26] A. Morello, P. C. E. Stamp, and I. S. Tupitsyn, Phys. Rev. Lett. 97, 207206 (2006).",176/10.1103/PhysRevLett.101.147203,"
None","
None","
eV",0,0,1
"[28] A. Bencini and D. Gatteschi, EPR of Exchange Coupled Systems (Springer-Verlag, Berlin, 1990). [29] N. Prokof’ev and P. Stamp, Rep. Prog.","[29] N. Prokof’ev and P. Stamp, Rep. Prog.",176/10.1103/PhysRevLett.101.147203,"
None","
None","
None",0,0,0
"A possible key to understand this gap is interfacial effects. Several studies [6,7] have indicated the importance of interfacial states for explaining temperature dependencies of TMR ratios [8].","Several studies [6,7] have indicated the importance of interfacial states for explaining temperature dependencies of TMR ratios [8].",136/10.1103/PhysRevB.101.144404,"
None","
None","
None",0,0,0
"Several studies [6,7] have indicated the importance of interfacial states for explaining temperature dependencies of TMR ratios [8]. In the (001)-oriented MTJs, the interfacial states are formed in the minority-spin state [3,9] and tend to decrease the TMR ratio [10].","In the (001)-oriented MTJs, the interfacial states are formed in the minority-spin state [3,9] and tend to decrease the TMR ratio [10].",136/10.1103/PhysRevB.101.144404,"
Magnetic thin films (MTJs)","
None","
eV",1,0,1
"In the (001)-oriented MTJs, the interfacial states are formed in the minority-spin state [3,9] and tend to decrease the TMR ratio [10]. These motivate us to speculate that interfacial states provide signiﬁcant contribution to TMR effects in real experiments and decrease the TMR ratios in Fe(Co)/MgO/Fe(Co)(001) MTJs.",These motivate us to speculate that interfacial states provide signiﬁcant contribution to TMR effects in real experiments and decrease the TMR ratios in Fe(Co)/MgO/Fe(Co)(001) MTJs.,136/10.1103/PhysRevB.101.144404,"
FeCo","
3","
eV",1,1,1
We calculate con- ductances and TMR ratios of the (111)-oriented MTJs by means of the ﬁrst-principles approach combining the density- functional theory (DFT) and the Landauer formula. It is shown that the obtained TMR ratio of the Co-based MTJ is quite high (∼2100%) while that of the Ni-based one is relatively low (∼250%).,It is shown that the obtained TMR ratio of the Co-based MTJ is quite high (∼2100%) while that of the Ni-based one is relatively low (∼250%).,136/10.1103/PhysRevB.101.144404,"
Co","
None","
eV",1,0,1
"In the present study, N was set to 2500 ensuring good convergence for the conductances. Using the averaged conductances, we calculated TMR ratio (%) = 100 × (GP − GAP)/GAP, where GP(AP) = GP(AP),↑+ GP(AP),↓. III.","Using the averaged conductances, we calculated TMR ratio (%) = 100 × (GP − GAP)/GAP, where GP(AP) = GP(AP),↑+ GP(AP),↓. III.",136/10.1103/PhysRevB.101.144404,"
None","
None","
eV",0,0,1
"RESULTS AND DISCUSSION Table I shows conductances and TMR ratios obtained in our calculations. In the Co-based MTJ, the parallel conductance GP is much larger than the antiparallel one GAP, leading to a quite high TMR ratio of more than 2000%.","In the Co-based MTJ, the parallel conductance GP is much larger than the antiparallel one GAP, leading to a quite high TMR ratio of more than 2000%.",136/10.1103/PhysRevB.101.144404,"
Co-based MTJ","
None","
None",1,0,0
"The units are in e2/h and %, respectively. Co/MgO/Co(111) Ni/MgO/Ni(111) GP,↑ 2.48 × 10−3 5.71 × 10−5 GP,↓ 1.42 × 10−3 1.23 × 10−3 GAP,↑ 8.73 × 10−5 1.84 × 10−4 GAP,↓ 8.75 × 10−5 1.84 × 10−4 GP 3.90 × 10−3 1.29 × 10−3 GAP 1.75 × 10−4 3.68 × 10−4 TMR ratio 2130 250 ratio of 250% since the difference between GP and GAP is smaller compared to the Co-based case.","Co/MgO/Co(111) Ni/MgO/Ni(111) GP,↑ 2.48 × 10−3 5.71 × 10−5 GP,↓ 1.42 × 10−3 1.23 × 10−3 GAP,↑ 8.73 × 10−5 1.84 × 10−4 GAP,↓ 8.75 × 10−5 1.84 × 10−4 GP 3.90 × 10−3 1.29 × 10−3 GAP 1.75 × 10−4 3.68 × 10−4 TMR ratio 2130 250 ratio of 250% since the difference between GP and GAP is smaller compared to the Co-based case.",136/10.1103/PhysRevB.101.144404,"
Co","
8.73 × 10^-5","
eV",1,1,1
"Previous theoretical studies [3,4] have shown that the TMR effect in Fe/MgO/Fe(001) is dominated by the bulk band structures of Fe and MgO along the  line corresponding to the (001) direction; in their results, GP,↑(k∥) mainly contributing to the high TMR ratio has a sharp peak at k∥= (0, 0) = . If the similar mechanism holds for the (111)-oriented MTJs, the TMR effect should be explained by the band structures along the  line corresponding to the (111) direction.","If the similar mechanism holds for the (111)-oriented MTJs, the TMR effect should be explained by the band structures along the  line corresponding to the (111) direction.",136/10.1103/PhysRevB.101.144404,"
Fe","
None","
eV",1,0,1
"We also analyzed bulk band structures of fcc Co, Ni, and MgO along the  line, which revealed that, although the complex band of MgO(111) consists of the 1 state, both Co and Ni do not have a half metallicity in the 1 state. This also suggests the inapplicability of the explanation based on bulk band structures.",This also suggests the inapplicability of the explanation based on bulk band structures.,136/10.1103/PhysRevB.101.144404,"
MgO","
None","
eV",1,0,1
"We obtained 144404-2INTERFACE-DRIVEN GIANT TUNNEL MAGNETORESISTANCE … PHYSICAL REVIEW B 101, 144404 (2020) -1.0 -0.5  0 0.5 1.0  0  0.5  1.0  1.5  2.0  2.5  3.0  3.5×10-1 -1.0 -0.5  0  0.5  1.0  0  0.2  0.4  0.6  0.8  1.0  1.2  1.4×10-1 -1.0 -0.5  0  0.5  1.0 -1.0 -0.5  0  0.5  1.0  0  0.2  0.4  0.6  0.8  1.0  1.2×10-3 -1.0 -0.5  0  0.5  1.0  0  0.5  1.0  1.5  2.0  2.5  3.0  3.5  4.0×10-4 -1.0 -0.5  0  0.5  1.0  0  0.5  1.0  1.5  2.0  2.5  3.0×10-2 -1.0 -0.5  0  0.5  1.0 -1.0 -0.5  0  0.5  1.0  0  0.5  1.0  1.5  2.0  2.5×10-3 Co/MgO/Co(111) Ni/MgO/Ni(111) (a) (b) (c) (d) (e) (f) FIG. 2. The k∥ dependencies of conductances in Co/MgO/Co(111) [(a)–(c)] and Ni/MgO/Ni(111) [(d)–(f)].",The k∥ dependencies of conductances in Co/MgO/Co(111) [(a)–(c)] and Ni/MgO/Ni(111) [(d)–(f)].,136/10.1103/PhysRevB.101.144404,"
Co","
None","
None",1,0,0
"(c),(f) Majority-spin conductances GAP,↑(k∥) in the antiparallel magnetization conﬁgurations. a TMR ratio of 320%, which is one order lower than that of Co/MgO/Co(111).","a TMR ratio of 320%, which is one order lower than that of Co/MgO/Co(111).",136/10.1103/PhysRevB.101.144404,"
Co","
None","
eV",1,0,1
"Note that these are the previous theoretical results; the interfacial effect is sensitive to the interfacial conditions in real experiments [21]. To conﬁrm the existence of interfacial states in the present MTJs, we show in Figs. 3(a) and 3(b) the projected LDOSs -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 (a) (b) (c) (d) E-E  [eV] LDOS [states/eV/orbital] LDOS [states/eV/orbital] LDOS [states/eV/orbital] LDOS [states/eV/orbital] Co in Co/MgO/Co(111) O in Co/MgO/Co(111) Ni in Ni/MgO/Ni(111) O in Ni/MgO/Ni(111) FIG.","To conﬁrm the existence of interfacial states in the present MTJs, we show in Figs. 3(a) and 3(b) the projected LDOSs -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 (a) (b) (c) (d) E-E  [eV] LDOS [states/eV/orbital] LDOS [states/eV/orbital] LDOS [states/eV/orbital] LDOS [states/eV/orbital] Co in Co/MgO/Co(111) O in Co/MgO/Co(111) Ni in Ni/MgO/Ni(111) O in Ni/MgO/Ni(111) FIG.",136/10.1103/PhysRevB.101.144404,"
Co","
0.4","
eV",1,1,1
"To conﬁrm the existence of interfacial states in the present MTJs, we show in Figs. 3(a) and 3(b) the projected LDOSs -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 -0.4 -0.2  0  0.2  0.4 (a) (b) (c) (d) E-E  [eV] LDOS [states/eV/orbital] LDOS [states/eV/orbital] LDOS [states/eV/orbital] LDOS [states/eV/orbital] Co in Co/MgO/Co(111) O in Co/MgO/Co(111) Ni in Ni/MgO/Ni(111) O in Ni/MgO/Ni(111) FIG. 3. (a),(b) Projected LDOSs at interfacial Co and O atoms in Co/MgO/Co(111).","3. (a),(b) Projected LDOSs at interfacial Co and O atoms in Co/MgO/Co(111).",136/10.1103/PhysRevB.101.144404,"
Co","
None","
eV",1,0,1
"3. (a),(b) Projected LDOSs at interfacial Co and O atoms in Co/MgO/Co(111). (c),(d) The same as (a) and (b) but at interfacial Ni and O atoms in Ni/MgO/Ni(111).","(c),(d) The same as (a) and (b) but at interfacial Ni and O atoms in Ni/MgO/Ni(111).",136/10.1103/PhysRevB.101.144404,"
Co[Inst]","
None","
eV",1,0,1
"This work was partly supported by Grants-in-Aid for Scientiﬁc Research (S) (Grant No. 16H06332) from the Ministry of Education, Culture, Sports, Science and Technology, Japan and by NIMS MI2I. The crystal structures were visualized using VESTA [28]. [1] S. Yuasa, T. Nagahama, A. Fukushima, Y. Suzuki, and K. Ando, Nat. Mater. 3, 868 (2004).","[1] S. Yuasa, T. Nagahama, A. Fukushima, Y. Suzuki, and K. Ando, Nat. Mater. 3, 868 (2004).",136/10.1103/PhysRevB.101.144404,"
None","
None","
None",0,0,0
"[2] S. S. P. Parkin, C. Kaiser, A. Panchula, P. M. Rice, B. Hughes, M. Samant, and S.-H. Yang, Nat. Mater. 3, 862 (2004). [3] W. H. Butler, X.-G. Zhang, T. C. Schulthess, and J. M. MacLaren, Phys.","[3] W. H. Butler, X.-G. Zhang, T. C. Schulthess, and J. M. MacLaren, Phys.",136/10.1103/PhysRevB.101.144404,"
None","
None","
eV",0,0,1
"Rev. B 63, 054416 (2001). [4] J. Mathon and A. Umerski, Phys.","[4] J. Mathon and A. Umerski, Phys.",136/10.1103/PhysRevB.101.144404,"
Silicon","
4.0 eV","
eV",1,1,1
"Rev. B 83, 214411 (2011). [7] A. Sakuma, Y. Toga, and H. Tsuchiura, J. Appl.","[7] A. Sakuma, Y. Toga, and H. Tsuchiura, J. Appl.",136/10.1103/PhysRevB.101.144404,"
Silicon","
None","
eV",1,0,1
"[8] S. Tsunegi, Y. Sakuraba, M. Oogane, K. Takanashi, and Y. Ando, Appl. Phys. Lett. 93, 112506 (2008). [9] C. Kim and Y.-C. Chung, J. Appl.","[9] C. Kim and Y.-C. Chung, J. Appl.",136/10.1103/PhysRevB.101.144404,"
Silicon","
None","
eV",1,0,1
"Phys. 103, 054309 (2008). [10] M. Jullière, Phys. Lett. A 54, 225 (1975).","[10] M. Jullière, Phys. Lett. A 54, 225 (1975).",136/10.1103/PhysRevB.101.144404,"
None","
None","
None",0,0,0
"[10] M. Jullière, Phys. Lett. A 54, 225 (1975). [11] N. Ting, Y. Qingliang, and Y. Yiying, Surf.","[11] N. Ting, Y. Qingliang, and Y. Yiying, Surf.",136/10.1103/PhysRevB.101.144404,"
None","
None","
None",0,0,0
"[13] J. P. Perdew, K. Burke, and M. Ernzerhof, Phys. Rev. Lett. 77, 3865 (1996). [14] P. E. Blöchl, Phys.","[14] P. E. Blöchl, Phys.",136/10.1103/PhysRevB.101.144404,"
None","
None","
None",0,0,0
"Rev. B 50, 17953 (1994). [15] G. Kresse and D. Joubert, Phys.","[15] G. Kresse and D. Joubert, Phys.",136/10.1103/PhysRevB.101.144404,"
Silicon","
None","
eV",1,0,1
"Rev. B 96, 054428 (2017). [17] A. Smogunov, A. Dal Corso, and E. Tosatti, Phys.","[17] A. Smogunov, A. Dal Corso, and E. Tosatti, Phys.",136/10.1103/PhysRevB.101.144404,"
Silicon","
None","
eV",1,0,1
"[18] S. Baroni, A. Dal Corso, S. de Gironcoli, and P. Giannozzi, http: //www.pwscf.org. [19] H. J. Choi and J. Ihm, Phys.","[19] H. J. Choi and J. Ihm, Phys.",136/10.1103/PhysRevB.101.144404,"
None","
None","
None",0,0,0
"[25] O. Wunnicke, N. Papanikolaou, R. Zeller, P. H. Dederichs, V. Drchal, and J. Kudrnovský, Phys. Rev. B 65, 064425 (2002).","Rev. B 65, 064425 (2002).",136/10.1103/PhysRevB.101.144404,"
Silicon","
None","
eV",1,0,1
"[28] K. Momma and F. Izumi, J. Appl. Crystallogr. 44, 1272 (2011). 144404-5","Crystallogr. 44, 1272 (2011). 144404-5",136/10.1103/PhysRevB.101.144404,"
None","
None","
None",0,0,0
ARTICLE  nature communications | 3:854 | DOI: 10.1038/ncomms1855 | www.nature.com/naturecommunications © 2012 Macmillan Publishers Limited.,ARTICLE  nature communications | 3:854 | DOI: 10.1038/ncomms1855 | www.nature.com/naturecommunications © 2012 Macmillan Publishers Limited.,35/10.1038/ncomms1868,"
None","
None","
None",0,0,0
"9.	 Raiz, J. et al. The non-autonomous retrotransposon SVA is trans-mobilized by the  human LINE-1 protein machinery. Nucleic Acids Res. 40, 1666–1683 (2012).","Nucleic Acids Res. 40, 1666–1683 (2012).",35/10.1038/ncomms1868,"
None","
None","
None",0,0,0
"23.	Derr, L. K. & Strathern, J. N. A role for reverse transcripts in gene conversion. Nature 361, 170–173 (1993).","Nature 361, 170–173 (1993).",35/10.1038/ncomms1868,"
None","
None","
None",0,0,0
