passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"E. Electronic structure and transport properties The electronic band structures of Cmcm and Amm2 are illustrated in Figs. 7(a) and 7(b), respectively. Both Cmcm and Amm2 phases have a direct band gap (Eg) at the  point, with Eg values of 3.23 and 3.08 eV, respectively.","Both Cmcm and Amm2 phases have a direct band gap (Eg) at the  point, with Eg values of 3.23 and 3.08 eV, respectively.",130/10.1103/PRXEnergy.2.043004,Amm2 phase,3.08,eV,0,1,1
"Both Cmcm and Amm2 phases have a direct band gap (Eg) at the  point, with Eg values of 3.23 and 3.08 eV, respectively. The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].","The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].",130/10.1103/PRXEnergy.2.043004,Cmcm phase,3.23,eV,0,1,1
"Both Cmcm and Amm2 phases have a direct band gap (Eg) at the  point, with Eg values of 3.23 and 3.08 eV, respectively. The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].","The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].",130/10.1103/PRXEnergy.2.043004,Amm2 phase,3.08,eV,0,1,1
"Both Cmcm and Amm2 phases have a direct band gap (Eg) at the  point, with Eg values of 3.23 and 3.08 eV, respectively. The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].","The calculated Eg is similar to the experimental value esti- mated from the optical absorption spectrum, 3.49 eV [39].",130/10.1103/PRXEnergy.2.043004,Experimental,3.49,eV,0,1,1
This contrast is from magnetic ori- gin and attributed to the presence of four magnetic domains in the microstructure. The corresponding magneto-current (MC) at 2.1 eV between dark and bright BEMM areas (deﬁned as ICðbrightÞICðdarkÞ ICðdarkÞ ) is of 115%.,The corresponding magneto-current (MC) at 2.1 eV between dark and bright BEMM areas (deﬁned as ICðbrightÞICðdarkÞ ICðdarkÞ ) is of 115%.,105/10.1063/1.4811690,None,2.1,eV,0,1,1
"The 4 conﬁgurations which are experimentally observed by BEMM correspond to the lowest calculated magnetic ener- gies and the absolute minimum magnetic energy is obtained for the two domains structure. The energy difference between the 1, 2, and 3 domains state is weak (0.03 kJ/m3 corresponding to 158 meV for one dot) and accounts for the majority presence of these conﬁgurations on the as-grown sample.","The energy difference between the 1, 2, and 3 domains state is weak (0.03 kJ/m3 corresponding to 158 meV for one dot) and accounts for the majority presence of these conﬁgurations on the as-grown sample.",105/10.1063/1.4811690,None,None,None,0,0,0
"The increase in resistivity during light-ion irradiation is mostly caused by the displace- ment of weakly bound oxygen atoms from the copper-oxide chains. These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].","These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].",196/10.3390/ijms25147877,Oxygen (copper-oxide chains),approximately 1,eV,0,1,1
"The increase in resistivity during light-ion irradiation is mostly caused by the displace- ment of weakly bound oxygen atoms from the copper-oxide chains. These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].","These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].",196/10.3390/ijms25147877,Oxygen (CuO2 planes),8,eV,0,1,1
"The increase in resistivity during light-ion irradiation is mostly caused by the displace- ment of weakly bound oxygen atoms from the copper-oxide chains. These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].","These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].",196/10.3390/ijms25147877,Yttrium,25,eV,0,1,1
"The increase in resistivity during light-ion irradiation is mostly caused by the displace- ment of weakly bound oxygen atoms from the copper-oxide chains. These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].","These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].",196/10.3390/ijms25147877,Barium,30,eV,0,1,1
"The increase in resistivity during light-ion irradiation is mostly caused by the displace- ment of weakly bound oxygen atoms from the copper-oxide chains. These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].","These oxygen atoms are only bound by approximately 1 eV [37], which is much lower compared to oxygen in CuO2 planes (8 eV) [17] or any of the other components: yttrium (25 eV), barium (30 eV), and copper (15 eV) [38].",196/10.3390/ijms25147877,Copper,15,eV,1,1,1
"In this scenario, diffusion is inﬂuenced by surface barriers [42], while in our experiments, the average oxygen content in the sample remains constant. A better-related study of defect recovery after irradiation with 500 keV He+ ions corroborates our ﬁndings and found a value of ∆E = (0.36 ± 0.05) eV [25]. 2.3.",A better-related study of defect recovery after irradiation with 500 keV He+ ions corroborates our ﬁndings and found a value of ∆E = (0.36 ± 0.05) eV [25]. 2.3.,196/10.3390/ijms25147877,None,"0.36 
±0.05 (note: this is an uncertainty range, not a separate value; primary value as requested is above)

**Revised to match ""number only"" request for primary value:**
0.36",eV,0,1,1
"For bulk graphite, we display the band structure in the direction parallel to the graphene planes for different values of the transverse wave vector kz. Vertical arrows denote vertical transitions by 2.33 eV from a valence (π) band to a conduc- tance (π*) band.",Vertical arrows denote vertical transitions by 2.33 eV from a valence (π) band to a conduc- tance (π*) band.,87/10.1021/nl061702a,"Graphite (also mentioned in context: Graphene, implied as a constituent/unit of Graphite) 

**Simplified Answer as per request:**
Graphite",2.33,eV,1,1,1
"In particular, we note that fundamentally different electron confinement mechanisms, such as the electric field created by a polar LaAlO3 layer6, the direct application of an electric field9 or the charge leakage between a Mott insulator and a band insulator11, would recre- ate a 2DEG confined within a nanometric layer of SrTiO3 with a subband electronic structure similar in nature to that revealed by our measurements. Our discoveries demonstrate that a highly mobile 2DEG can be read- ily obtainedwithoutany elaborate interfacepreparation atthesurface of SrTiO3, even in the case of the non-doped 3 eV bandgap insulator.","Our discoveries demonstrate that a highly mobile 2DEG can be read- ily obtainedwithoutany elaborate interfacepreparation atthesurface of SrTiO3, even in the case of the non-doped 3 eV bandgap insulator.",8/10.1038/nature09720,SrTiO3,3,eV,1,1,1
"Thus, our metasurface offers control of the spectral position, the radiative coupling strength, and the phase. The ability to control radiative coupling can be of special interest for Ez Doping 0.27 eV Doping 0.307 eV Frequency (THz) Absorption FIG.",The ability to control radiative coupling can be of special interest for Ez Doping 0.27 eV Doping 0.307 eV Frequency (THz) Absorption FIG.,162/10.1103/PhysRevB.92.161406,None,"0.27, 0.307",eV,0,1,1
"The most direct experimental evidence for the gap comes from measurements of the optical conductivity. For example, for YbB12 the low temperature conductivity vanishes below 25 meV, and then rises to a maximum in the mid-IR near 0.25 eV [3].","For example, for YbB12 the low temperature conductivity vanishes below 25 meV, and then rises to a maximum in the mid-IR near 0.25 eV [3].",188/10.1103/PhysRevLett.96.117206,YbB12,"25 
*or alternatively, to adhere to your single-value request and considering ""band gap"" often implies a single energy threshold:*
25 

*However, since both values could be interpreted as related to the band gap (one being a vanishing point, the other a rise), a more comprehensive answer would be:*
25, 0.25 

*But following your format strictly for a single value, and assuming ""band gap"" is the energy at which conductivity vanishes:*
25","meV, eV",1,1,1
"The characteristic energy for such scattering varies linearly with Q, as expected on general grounds for a Fermi liquid. In YbAl3 the scattering near E1  50 meV shows con- siderable Q dependence and peaks near the 1=2; 1=2; 1=2 zone-boundary point, consistent with interband scattering across an indirect gap of order 50 meV.","In YbAl3 the scattering near E1  50 meV shows con- siderable Q dependence and peaks near the 1=2; 1=2; 1=2 zone-boundary point, consistent with interband scattering across an indirect gap of order 50 meV.",188/10.1103/PhysRevLett.96.117206,YbAl3,50,meV,1,1,1
"KEYWORDS: layered perovskites, (BA)(MA)PbI, spin dynamics, photocarrier dynamics, time-resolved spectroscopy T he perovskite CaTiO3 was discovered in 1839 by Gustav Rose, fortuitously starting a debate lasting over a hundred years about the general crystal structure of perovskites.1,2 Since then, perovskites have been a topic of intense research for a multitude of features, from high- temperature superconductivity,3−5 giant magnetoresistance,6 and oxide fuel cells7 to efficient solar cells.8,9 Especially, they have been shown to host exceptionally high quantum efficiency in terms of their optoelectronic performance.10−12 This combined with the presence of spin−orbit interaction, particuarly strong in lead halide based perovskites, and a resulting broken spin degeneracy makes them highly appealing for spin-optoelectronic devices.13−16 However, an indisputable challenge to their application is the (photo)degradation of perovskites resulting in a notably short device lifetime.17 In recent years, layered two-dimensional (2D) perovskites have emerged as a viable alternative, as several groups have reported an increase in lifetime of 2D perovskite devices.18−20 Being two-dimensional by design, it is relatively straightforward to exploit quantum confinement effects to tune their band gap by adjustment of the layer number, making them perfectly suited for multijunction devices.21 In that way the efficiency limit of a single junction can be overcome .22,23 One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.","Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.",86/10.1021/acsnano.3c09001,(BA)₂(MA)n₋₁PbₙI₃₊₁,1.5 - 2.3,eV,0,1,1
"KEYWORDS: layered perovskites, (BA)(MA)PbI, spin dynamics, photocarrier dynamics, time-resolved spectroscopy T he perovskite CaTiO3 was discovered in 1839 by Gustav Rose, fortuitously starting a debate lasting over a hundred years about the general crystal structure of perovskites.1,2 Since then, perovskites have been a topic of intense research for a multitude of features, from high- temperature superconductivity,3−5 giant magnetoresistance,6 and oxide fuel cells7 to efficient solar cells.8,9 Especially, they have been shown to host exceptionally high quantum efficiency in terms of their optoelectronic performance.10−12 This combined with the presence of spin−orbit interaction, particuarly strong in lead halide based perovskites, and a resulting broken spin degeneracy makes them highly appealing for spin-optoelectronic devices.13−16 However, an indisputable challenge to their application is the (photo)degradation of perovskites resulting in a notably short device lifetime.17 In recent years, layered two-dimensional (2D) perovskites have emerged as a viable alternative, as several groups have reported an increase in lifetime of 2D perovskite devices.18−20 Being two-dimensional by design, it is relatively straightforward to exploit quantum confinement effects to tune their band gap by adjustment of the layer number, making them perfectly suited for multijunction devices.21 In that way the efficiency limit of a single junction can be overcome .22,23 One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.","Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.",86/10.1021/acsnano.3c09001,CaTiO₃,None,None,0,0,0
"KEYWORDS: layered perovskites, (BA)(MA)PbI, spin dynamics, photocarrier dynamics, time-resolved spectroscopy T he perovskite CaTiO3 was discovered in 1839 by Gustav Rose, fortuitously starting a debate lasting over a hundred years about the general crystal structure of perovskites.1,2 Since then, perovskites have been a topic of intense research for a multitude of features, from high- temperature superconductivity,3−5 giant magnetoresistance,6 and oxide fuel cells7 to efficient solar cells.8,9 Especially, they have been shown to host exceptionally high quantum efficiency in terms of their optoelectronic performance.10−12 This combined with the presence of spin−orbit interaction, particuarly strong in lead halide based perovskites, and a resulting broken spin degeneracy makes them highly appealing for spin-optoelectronic devices.13−16 However, an indisputable challenge to their application is the (photo)degradation of perovskites resulting in a notably short device lifetime.17 In recent years, layered two-dimensional (2D) perovskites have emerged as a viable alternative, as several groups have reported an increase in lifetime of 2D perovskite devices.18−20 Being two-dimensional by design, it is relatively straightforward to exploit quantum confinement effects to tune their band gap by adjustment of the layer number, making them perfectly suited for multijunction devices.21 In that way the efficiency limit of a single junction can be overcome .22,23 One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.","Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.",86/10.1021/acsnano.3c09001,Lead Halide Based Perovskites,None,None,0,0,0
"KEYWORDS: layered perovskites, (BA)(MA)PbI, spin dynamics, photocarrier dynamics, time-resolved spectroscopy T he perovskite CaTiO3 was discovered in 1839 by Gustav Rose, fortuitously starting a debate lasting over a hundred years about the general crystal structure of perovskites.1,2 Since then, perovskites have been a topic of intense research for a multitude of features, from high- temperature superconductivity,3−5 giant magnetoresistance,6 and oxide fuel cells7 to efficient solar cells.8,9 Especially, they have been shown to host exceptionally high quantum efficiency in terms of their optoelectronic performance.10−12 This combined with the presence of spin−orbit interaction, particuarly strong in lead halide based perovskites, and a resulting broken spin degeneracy makes them highly appealing for spin-optoelectronic devices.13−16 However, an indisputable challenge to their application is the (photo)degradation of perovskites resulting in a notably short device lifetime.17 In recent years, layered two-dimensional (2D) perovskites have emerged as a viable alternative, as several groups have reported an increase in lifetime of 2D perovskite devices.18−20 Being two-dimensional by design, it is relatively straightforward to exploit quantum confinement effects to tune their band gap by adjustment of the layer number, making them perfectly suited for multijunction devices.21 In that way the efficiency limit of a single junction can be overcome .22,23 One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.","Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.",86/10.1021/acsnano.3c09001,Layered 2D Perovskites (general),None,None,0,0,0
"While the intensity map shows some variation, the exciton center position and full width at half-maximum are extraordinarily uniform, indicating high sample quality. White-light transmission spectroscopy at 4 K, shown in Figure 1e, reveals a prominent transmission dip at ∼1.9 eV, associated with the ground-state exciton of the n = 4 (BA)(MA)PbI.18,21,39,40 The single-particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D hydrogen model,21 is marked for reference, showing the large exciton binding energy of ∼200 meV. Due to spin-dependent selection rules for optical excitation and recombination,37 it is possible to couple pseudospin values with involved emitting states.32,41 The most simple exper- imental pieces of evidence for this are so-called optical orientation42 measurements.","White-light transmission spectroscopy at 4 K, shown in Figure 1e, reveals a prominent transmission dip at ∼1.9 eV, associated with the ground-state exciton of the n = 4 (BA)(MA)PbI.18,21,39,40 The single-particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D hydrogen model,21 is marked for reference, showing the large exciton binding energy of ∼200 meV. Due to spin-dependent selection rules for optical excitation and recombination,37 it is possible to couple pseudospin values with involved emitting states.32,41 The most simple exper- imental pieces of evidence for this are so-called optical orientation42 measurements.",86/10.1021/acsnano.3c09001,(BA)(MA)PbI (n = 4),2.08,"eV (note: meV is also present in the text, but specifically for **exciton binding energy**, not **band gap**)

Alternatively, if you'd like a more direct answer:
eV",1,1,1
"The neutral exciton and the band gap are marked with X0 and Eg, respectively. (f) Helicity-resolved PL spectra for co (black, solid)- and contrapolarized (red, dotted) setup config- uration, excited at 2.33 eV and measured at 6 K. ACS Nano www.acsnano.org Article https://doi.org/10.1021/acsnano.3c09001 ACS Nano 2023, 17, 25459−25467 25460excitation, and luminescence of a chosen helicity is recorded using a retardation plate and analyzer.","(f) Helicity-resolved PL spectra for co (black, solid)- and contrapolarized (red, dotted) setup config- uration, excited at 2.33 eV and measured at 6 K. ACS Nano www.acsnano.org Article https://doi.org/10.1021/acsnano.3c09001 ACS Nano 2023, 17, 25459−25467 25460excitation, and luminescence of a chosen helicity is recorded using a retardation plate and analyzer.",86/10.1021/acsnano.3c09001,None,None,"eV (implied, but not directly for band gap) 
**Official Answer:** None",0,0,0
"Depending on the induced spin polarization, the TRKE signal flips its sign, as shown in Figure Figure 2. (a) Selected TRPL traces of a temperature series from 6 to 260 K measured with an excitation laser energy of 3.06 eV. The traces are shifted and are on a logarithmic scale for better visibility.",(a) Selected TRPL traces of a temperature series from 6 to 260 K measured with an excitation laser energy of 3.06 eV. The traces are shifted and are on a logarithmic scale for better visibility.,86/10.1021/acsnano.3c09001,None,"None 
*(Note: While ""3.06 eV"" is present, it's described as ""excitation laser energy"", not explicitly stated as the band gap)*",None,0,0,0
"At a sample temperature of 6 K and a fixed pump energy of 2.17 eV, the probe energy was varied from 1.8 to 2.1 eV, as shown in Figure 3c. This pump energy is above the calculated band gap energy of 2.08 eV. The signal amplitude maximum is close to the X0 resonance, which is expected for a Kerr ellipticity resonance curve.51,53 The slight red shift can be explained through the pump laser induced carrier densities and a resulting band gap renormalization.54 For all following TRKE measurements, a probe laser energy of 1.89 eV is used.","This pump energy is above the calculated band gap energy of 2.08 eV. The signal amplitude maximum is close to the X0 resonance, which is expected for a Kerr ellipticity resonance curve.51,53 The slight red shift can be explained through the pump laser induced carrier densities and a resulting band gap renormalization.54 For all following TRKE measurements, a probe laser energy of 1.89 eV is used.",86/10.1021/acsnano.3c09001,None,2.08,eV,0,1,1
"Having found the optimal probe energy, we also tested the influence of the pump energy. Figure 3d shows exemplary Kerr traces for pump energies of 2.08 eV (at the calculated band gap) and 2.17 eV (90 meV above the calculated band gap).",Figure 3d shows exemplary Kerr traces for pump energies of 2.08 eV (at the calculated band gap) and 2.17 eV (90 meV above the calculated band gap).,86/10.1021/acsnano.3c09001,None,2.08,"eV (implied, not directly stated for ""band gap"", but inferred from context) 
Official Answer: None (since it's not directly stated for ""band gap"") 

 Revised to follow instructions:
None",0,1,0
"Exciton and band gap energies are marked with X0 and Eg, respectively. (d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV).",(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV).,86/10.1021/acsnano.3c09001,None,2.08,eV,0,1,1
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. ACS Nano www.acsnano.org Article https://doi.org/10.1021/acsnano.3c09001 ACS Nano 2023, 17, 25459−25467 25462the rapid decay of the TRKE signal on time scales well below the exciton recombination measured in TRPL and the photocarrier dynamics measured by TRΔR, we can infer that the TRKE signal is dominated by the spin polarization of excitons.","The probe laser energy is kept resonant to X0 at 1.89 eV. ACS Nano www.acsnano.org Article https://doi.org/10.1021/acsnano.3c09001 ACS Nano 2023, 17, 25459−25467 25462the rapid decay of the TRKE signal on time scales well below the exciton recombination measured in TRPL and the photocarrier dynamics measured by TRΔR, we can infer that the TRKE signal is dominated by the spin polarization of excitons.",86/10.1021/acsnano.3c09001,**None**,2.08,eV,0,1,1
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. ACS Nano www.acsnano.org Article https://doi.org/10.1021/acsnano.3c09001 ACS Nano 2023, 17, 25459−25467 25462the rapid decay of the TRKE signal on time scales well below the exciton recombination measured in TRPL and the photocarrier dynamics measured by TRΔR, we can infer that the TRKE signal is dominated by the spin polarization of excitons.","The probe laser energy is kept resonant to X0 at 1.89 eV. ACS Nano www.acsnano.org Article https://doi.org/10.1021/acsnano.3c09001 ACS Nano 2023, 17, 25459−25467 25462the rapid decay of the TRKE signal on time scales well below the exciton recombination measured in TRPL and the photocarrier dynamics measured by TRΔR, we can infer that the TRKE signal is dominated by the spin polarization of excitons.",86/10.1021/acsnano.3c09001,**None**,2.17 (*),eV,0,1,1
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. ACS Nano www.acsnano.org Article https://doi.org/10.1021/acsnano.3c09001 ACS Nano 2023, 17, 25459−25467 25462the rapid decay of the TRKE signal on time scales well below the exciton recombination measured in TRPL and the photocarrier dynamics measured by TRΔR, we can infer that the TRKE signal is dominated by the spin polarization of excitons.","The probe laser energy is kept resonant to X0 at 1.89 eV. ACS Nano www.acsnano.org Article https://doi.org/10.1021/acsnano.3c09001 ACS Nano 2023, 17, 25459−25467 25462the rapid decay of the TRKE signal on time scales well below the exciton recombination measured in TRPL and the photocarrier dynamics measured by TRΔR, we can infer that the TRKE signal is dominated by the spin polarization of excitons.",86/10.1021/acsnano.3c09001,**None**,1.89 (**),eV,0,1,1
"PL and Transmission. For the steady-state PL measurements, the sample was excited with a 2.33 eV continuous-wave diode-pumped solid-state laser using a power of 10 nW, focused to a diffraction limited spot size of about 1 μm.","For the steady-state PL measurements, the sample was excited with a 2.33 eV continuous-wave diode-pumped solid-state laser using a power of 10 nW, focused to a diffraction limited spot size of about 1 μm.",86/10.1021/acsnano.3c09001,None,None,"None (Note: While ""eV"" is present in the text, it's associated with the laser energy, not explicitly stated as the unit of band gap) 

Alternatively, if you'd like me to acknowledge the implicit association:
 
eV (with the caveat that it's not explicitly for band gap)",0,0,0
"The whole setup was inside a helium exchange dip stick inside a He Dewar. The time-resolved PL was measured with a 3.06 eV pulsed diode laser, a 10 MHz repetition rate, and an excitation power of 10 nW. The temporal pulse width of the laser used in that power regime was around 50 ps, so the instrument response function was mostly defined by the detection.","The time-resolved PL was measured with a 3.06 eV pulsed diode laser, a 10 MHz repetition rate, and an excitation power of 10 nW. The temporal pulse width of the laser used in that power regime was around 50 ps, so the instrument response function was mostly defined by the detection.",86/10.1021/acsnano.3c09001,None,None,eV,0,0,1
"This weak binding force between Te atoms in adjacent QLs accounts for the easy cleav- age along the ab-plane perpendicular to the c-axis, and the anisotropic thermal and electronic transport properties arise from these structural properties. The spectroscopy studies in- dicate that Bi2Te3 is an indirect narrowband-gap (∼150 meV) topological insulator with a single Dirac cone at the ¯ point [6].",The spectroscopy studies in- dicate that Bi2Te3 is an indirect narrowband-gap (∼150 meV) topological insulator with a single Dirac cone at the ¯ point [6].,139/10.1103/PhysRevB.105.115120,Bi2Te3,150,meV,1,1,1
"The LO activation is also due to the multi-reﬂection of the laser beam in between the parallel rear and front crystal faces. Indeed our Zn1xBexSe alloys exhibit large optical band gaps inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds,23 and thus are transparent to the (visible) laser beam.","Indeed our Zn1xBexSe alloys exhibit large optical band gaps inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds,23 and thus are transparent to the (visible) laser beam.",111/10.1063/1.4967315,ZnSe,2.5,eV,0,1,1
"The LO activation is also due to the multi-reﬂection of the laser beam in between the parallel rear and front crystal faces. Indeed our Zn1xBexSe alloys exhibit large optical band gaps inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds,23 and thus are transparent to the (visible) laser beam.","Indeed our Zn1xBexSe alloys exhibit large optical band gaps inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds,23 and thus are transparent to the (visible) laser beam.",111/10.1063/1.4967315,BeSe,5.5,eV,0,1,1
"The LO activation is also due to the multi-reﬂection of the laser beam in between the parallel rear and front crystal faces. Indeed our Zn1xBexSe alloys exhibit large optical band gaps inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds,23 and thus are transparent to the (visible) laser beam.","Indeed our Zn1xBexSe alloys exhibit large optical band gaps inherited from their parent ZnSe (2.5 eV) and BeSe (5.5 eV) compounds,23 and thus are transparent to the (visible) laser beam.",111/10.1063/1.4967315,Zn1xBexSe alloys,None,None,0,0,0
"Following Janak’s theorem,89 the fundamental gap can be approximated by the HOMO-LUMO gap84  KS = ϵN+1(N) −ϵN(N), (46) and we can obtain the fundamental gap of a system using only one calculation. But from Eqs. (41)–(43), (45), and (46), we know that there exists a difference between the fundamental gap and HOMO-LUMO gap, Eg =  KS +  xc.","(41)–(43), (45), and (46), we know that there exists a difference between the fundamental gap and HOMO-LUMO gap, Eg =  KS +  xc.",104/10.1063/1.4704370,None,None,None,0,0,0
System Error ωM05-D M05-2X ωB97X-D Atoms MSE −0.27 0.57 −0.02 (18) MAE 0.73 1.02 0.74 rms 0.92 1.12 0.89 Moelcules MSE −0.24 0.60 0.05 (97) MAE 0.60 0.75 0.52 rms 0.69 0.94 0.60 Total MSE −0.24 0.60 0.04 (115) MAE 0.62 0.79 0.55 rms 0.73 0.97 0.65 TABLE IX. Statistic errors (in eV) of HOMO-LUMO gaps for the FG115 database.,Statistic errors (in eV) of HOMO-LUMO gaps for the FG115 database.,104/10.1063/1.4704370,None,None,eV,0,0,1
"The molecular geometries, experimental values of excitation energy are taken from Ref. 90. The detail TABLE X. Statistic errors (in eV) of fundamental gaps for the FG115 database, each evaluated by the difference of HOMO energies between the neutral molecule and anion.","The detail TABLE X. Statistic errors (in eV) of fundamental gaps for the FG115 database, each evaluated by the difference of HOMO energies between the neutral molecule and anion.",104/10.1063/1.4704370,None,None,eV,0,0,1
"The detail TABLE X. Statistic errors (in eV) of fundamental gaps for the FG115 database, each evaluated by the difference of HOMO energies between the neutral molecule and anion. The energy gap of each system is evaluated by two SCF calculations.",The energy gap of each system is evaluated by two SCF calculations.,104/10.1063/1.4704370,None,None,eV,0,0,1
"This leads to persistent photoconductivity, as observed in various semiconductors25,26. Among them is the wide band gap (3.4 eV), intrinsically n-doped (EF ca. 0.2 eV below the CB) semiconductor ZnO, which has a variety of native deep donor defects leading to a broad photoluminescence signal below the fundamental band gap energy27,28.","Among them is the wide band gap (3.4 eV), intrinsically n-doped (EF ca. 0.2 eV below the CB) semiconductor ZnO, which has a variety of native deep donor defects leading to a broad photoluminescence signal below the fundamental band gap energy27,28.",11/10.1038/s41467-021-21203-6,ZnO,"3.4 
*Note: Since ""fundamental band gap energy"" is mentioned without a value, and only one numerical value for band gap is provided, I'll provide the available answer as per your format, but for clarity, there's an implied second reference to band gap without a specified value.*

**Updated Response (as per original format request)**
3.4 
(None) *implied, not requested in original format*",eV,1,0,1
