passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"Therefore, the pro- posed metasurface oﬀers an unprecedented control over its scattering characteristics, including spectral position, radiative coupling strength, and phase, unattainable in conventional designs of Fano-resonant metasurfaces. The ability to control radiative coupling can be of special in- Ez Doping 0.27 eV Doping 0.307 eV Frequency (THz) Absorption Figure 4.",The ability to control radiative coupling can be of special in- Ez Doping 0.27 eV Doping 0.307 eV Frequency (THz) Absorption Figure 4.,162/10.1103/PhysRevB.92.161406,None,"None 

*Note: The text mentions ""Doping"" values with energies (eV), but not explicitly ""band gap"" values.* 

Alternate response to highlight the existing energy values, though not labeled as band gap:
0.27
0.307","None 

*Note: Since ""band gap"" is not explicitly mentioned, its unit is also not present.* 

Alternate response to highlight the existing energy unit, though not for band gap:
eV (associated with Doping values)",0,0,0
"A  possible explanation is that the peak at E2 arises from a spatially-localized excitation in  the hybridization gap. 61.12.Ex, 71.28.+d, 75.20.Hr2   The Anderson Lattice,1,2 in which a small (~ 10-30 meV) semiconducting gap  arises from hybridization of the 4f electrons with the conduction electrons (Fig. 1f), is  believed to capture the essence of the physics of intermediate valence compounds.","61.12.Ex, 71.28.+d, 75.20.Hr2   The Anderson Lattice,1,2 in which a small (~ 10-30 meV) semiconducting gap  arises from hybridization of the 4f electrons with the conduction electrons (Fig. 1f), is  believed to capture the essence of the physics of intermediate valence compounds.",188/10.1103/PhysRevLett.96.117206,"None 
(Note: ""Anderson Lattice"" is a theoretical model, not a material)",10-30,meV,0,1,1
"The most direct experimental evidence for the gap comes from measurements  of the optical conductivity. For example, for YbB12 the low temperature conductivity  vanishes below 25 meV, and then rises to a maximum in the mid-IR near 0.25 eV.3    The experimental neutron scattering spectra of the Kondo insulators also show low  temperature features whose energy scale is that of the gap.","For example, for YbB12 the low temperature conductivity  vanishes below 25 meV, and then rises to a maximum in the mid-IR near 0.25 eV.3    The experimental neutron scattering spectra of the Kondo insulators also show low  temperature features whose energy scale is that of the gap.",188/10.1103/PhysRevLett.96.117206,YbB12,"25 
0.25","meV, eV",1,1,1
"The scattering thus has the behavior expected for  threshold scattering at the zone boundary. In YbAl3, the fact that the scattering near E1 = 50meV shows considerable Q- dependence, peaking at the (1/2,1/2,0) zone boundary point, is consistent with interband  scattering across an indirect gap of order 50 meV.","In YbAl3, the fact that the scattering near E1 = 50meV shows considerable Q- dependence, peaking at the (1/2,1/2,0) zone boundary point, is consistent with interband  scattering across an indirect gap of order 50 meV.",188/10.1103/PhysRevLett.96.117206,YbAl3,50,meV,1,1,1
"One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].","Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].",86/10.1021/acsnano.3c09001,(BA)2(MA)n−1PbnI3n+1,1.5 - 2.3,eV,0,1,1
"One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].","Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].",86/10.1021/acsnano.3c09001,,None,None,0,0,0
"One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].","Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].",86/10.1021/acsnano.3c09001,"*Note: Since the text mentions a range of values, it's represented as ""1.5 - 2.3"" in the table. If you'd like to see it as separate rows for minimum and maximum values, here is an alternative representation:",None,None,0,0,0
"One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].","Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].",86/10.1021/acsnano.3c09001,,None,None,0,0,0
"One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].","Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].",86/10.1021/acsnano.3c09001,**Material**,**Value**,**Unit**,0,1,1
"One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].","Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].",86/10.1021/acsnano.3c09001,---,---,---,0,1,1
"One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].","Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].",86/10.1021/acsnano.3c09001,(BA)2(MA)n−1PbnI3n+1 (Min),1.5,eV,0,1,1
"One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].","Its band gap can be tailored from 1.5 to 2.3 eV by re- ducing the layer number from bulk to a stack of single ∗tobias.korn@uni-rostock.de layers, thereby covering almost the whole visible spectral range [17, 23, 24].",86/10.1021/acsnano.3c09001,(BA)2(MA)n−1PbnI3n+1 (Max),2.3,eV,0,1,1
"While the intens- ity map shows some variation, exciton center position and full width at half maximum are extraordinarily uniform, indicating high sample quality. White-light transmission spectroscopy at 4 K, shown in figure 1e, reveals a prominent transmission dip at ∼ 1.9 eV, associated with the ground state exciton of the n=4 (BA)(MA)PbI [18, 21, 39, 40].","White-light transmission spectroscopy at 4 K, shown in figure 1e, reveals a prominent transmission dip at ∼ 1.9 eV, associated with the ground state exciton of the n=4 (BA)(MA)PbI [18, 21, 39, 40].",86/10.1021/acsnano.3c09001,n=4 (BA)(MA)PbI,1.9,eV,1,1,1
"White-light transmission spectroscopy at 4 K, shown in figure 1e, reveals a prominent transmission dip at ∼ 1.9 eV, associated with the ground state exciton of the n=4 (BA)(MA)PbI [18, 21, 39, 40]. The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos.","The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos.",86/10.1021/acsnano.3c09001,n=4 (BA)(MA)PbI (exciton),∼1.9,eV,0,1,1
"White-light transmission spectroscopy at 4 K, shown in figure 1e, reveals a prominent transmission dip at ∼ 1.9 eV, associated with the ground state exciton of the n=4 (BA)(MA)PbI [18, 21, 39, 40]. The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos.","The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos.",86/10.1021/acsnano.3c09001,n=4 (BA)(MA)PbI (single particle band gap),2.08,eV,0,1,1
"White-light transmission spectroscopy at 4 K, shown in figure 1e, reveals a prominent transmission dip at ∼ 1.9 eV, associated with the ground state exciton of the n=4 (BA)(MA)PbI [18, 21, 39, 40]. The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos.","The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos.",86/10.1021/acsnano.3c09001,**None (implied materials for additional values)**,"1.85, 1.90, 1.95",eV,0,1,1
"The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos. (meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.",(meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.,86/10.1021/acsnano.3c09001,None,2.08,eV,0,1,1
"The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos. (meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.",(meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.,86/10.1021/acsnano.3c09001,None,1.85,eV,0,1,1
"The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos. (meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.",(meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.,86/10.1021/acsnano.3c09001,None,1.90,eV,0,1,1
"The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos. (meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.",(meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.,86/10.1021/acsnano.3c09001,None,1.95,eV,0,1,1
"The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos. (meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.",(meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.,86/10.1021/acsnano.3c09001,None,1.9,"(assumed eV, unit not specified)",0,1,1
"The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos. (meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.",(meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.,86/10.1021/acsnano.3c09001,None,2.0,"(assumed eV, unit not specified)",0,1,1
"The single particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D 1.85 1.90 1.95 0 10 20 PL Intensity (kcounts) Energy (eV)  Contra  Co c) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 1875 1905 Center pos. (meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.",(meV) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 0.5 5.7 Intensity (arb. u.) 10 20 30 40 10 20 30 40 Y Axis (µm) X Axis (µm) 4 20 FWHM (meV) FWHM (meV) b) d) f) e) 1.9 2.0 2.1 0.0 0.2 0.4 0.6 0.8 1.0 Transmission (arb. u.) Energy (eV) Eg X0 n=4 20µm n=4 z a) X Y Figure 1.,86/10.1021/acsnano.3c09001,None,2.1,"(assumed eV, unit not specified)",0,1,1
"The degree of polarization P can be defined as: P = I(Co) −I(Contra) I(Co) + I(Contra) (1) where I(Co) and I(Contra) are the PL intensities cor- responding to co- and cross-polarized detection helicity3 b) a) 0 5 10 15 4 10 2 10 2 10 3 10 2 10 3 10 100 200   Time (ns)  6 K   TRPL Amplitude (log., V)  120 K    140 K    260 K 0 100 200 5 10 6 10 2 10 4 10 0 4 8 Temperature (K)  Time-integrated PL Amplitude (log., counts) A1 Lifetime (ns) t1 t2 A2 c) Figure 2. (a) Selected TRPL traces of a temperature series from 6 to 260 K measured with an excitation laser energy of 3.06 eV. The traces are shifted and in logarithmic scale for better visibility.",(a) Selected TRPL traces of a temperature series from 6 to 260 K measured with an excitation laser energy of 3.06 eV. The traces are shifted and in logarithmic scale for better visibility.,86/10.1021/acsnano.3c09001,None,None,eV,0,0,1
"Depend- ing on the induced spin polarization, the TRKE signal flips its sign, as shown in figure 3b. Therefore, pure spin4 0 50 100 0.0 0.5 1.0  pump 2.08eV  pump 2.17eV Kerr amplitude (mV) Time delay (ps) -20 0 20 40 60 80 -1.0 -0.5 0.0 0.5 1.0  s+   s- Time delay (ps) a) b) c) pump pump   Δt   sample BP Δt pump probe A B WP TRDR Lock-In TRKE Lock-In l/4 1.9 2.0 2.1 0.0 0.3 0.6 Kerr amplitude (mV) Energy (eV) A1 X0 d) Kerr amplitude (mV) Eg Figure 3.","Therefore, pure spin4 0 50 100 0.0 0.5 1.0  pump 2.08eV  pump 2.17eV Kerr amplitude (mV) Time delay (ps) -20 0 20 40 60 80 -1.0 -0.5 0.0 0.5 1.0  s+   s- Time delay (ps) a) b) c) pump pump   Δt   sample BP Δt pump probe A B WP TRDR Lock-In TRKE Lock-In l/4 1.9 2.0 2.1 0.0 0.3 0.6 Kerr amplitude (mV) Energy (eV) A1 X0 d) Kerr amplitude (mV) Eg Figure 3.",86/10.1021/acsnano.3c09001,"BP (likely an abbreviation, possibly Black Phosphorus)",None,eV,1,0,1
"Exciton and band gap energies are marked with X0 and Eg, respectively. (d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV).",(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV).,86/10.1021/acsnano.3c09001,None,2.08,eV,0,1,1
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).","The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).",86/10.1021/acsnano.3c09001,**None**,2.08,eV,0,1,1
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).","The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).",86/10.1021/acsnano.3c09001,,None,None,0,0,0
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).","The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).",86/10.1021/acsnano.3c09001,"**Note:** Since the text mentions another value (2.17 eV) as ""off-resonantly above the gap"", it implies this is not the band gap value itself, but rather a value above it. Therefore, it is not included in the table as a band gap value.",None,None,0,0,0
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).","The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).",86/10.1021/acsnano.3c09001,,None,None,0,0,0
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).","The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).",86/10.1021/acsnano.3c09001,**Additional Note for Clarity:**,None,None,0,0,0
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).","The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).",86/10.1021/acsnano.3c09001,,None,None,0,0,0
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).","The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).",86/10.1021/acsnano.3c09001,"* If you'd like to acknowledge the ""above gap"" value for context, here is an unofficial addendum (not part of the original request):",None,None,0,0,0
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).","The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).",86/10.1021/acsnano.3c09001,+ **Contextual Value (Above Gap)**,2.17,eV,0,1,1
"(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV). The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).","The probe laser energy is kept resonant to X0 at 1.89 eV. dynamics can be separated out from spurious, non-spin- dependent signals by subtracting TRKE traces for op- posite excitation helicity i.e. TRKE(σ−) - TRKE(σ+).",86/10.1021/acsnano.3c09001,"+ **Probe Resonance (X0, not explicitly a band gap)**",1.89,None,0,1,0
"At a sample temperature of 6 K and fixed pump energy of 2.17 eV, the probe energy was varied from 1.8 to 2.1 eV, as shown in figure 3c. This pump energy is above the calculated band gap energy of 2.08 eV. The signal amplitude maximum is close to the X0 resonance, which is expected for a Kerr ellipticity resonance curve [48, 50].","This pump energy is above the calculated band gap energy of 2.08 eV. The signal amplitude maximum is close to the X0 resonance, which is expected for a Kerr ellipticity resonance curve [48, 50].",86/10.1021/acsnano.3c09001,None,2.08,eV,0,1,1
The slight red shift can be explained through the pump laser induced carrier densities and a resulting band-gap renormalization [51]. For all following TRKE measure- ments a probe laser energy of 1.89 eV is used.,For all following TRKE measure- ments a probe laser energy of 1.89 eV is used.,86/10.1021/acsnano.3c09001,None,None,"None (Note: 'eV' is mentioned, but it's for ""probe laser energy"", not explicitly stated as the unit for **band gap**)",0,0,0
"Having found the optimal probe energy, we also test the influ- ence of the pump energy. Figure 3d shows exemplary Kerr traces for pump energies of 2.08 eV (at the calcu- lated band gap) and 2.17 eV (90 meV above the calcu- lated band gap).",Figure 3d shows exemplary Kerr traces for pump energies of 2.08 eV (at the calcu- lated band gap) and 2.17 eV (90 meV above the calcu- lated band gap).,86/10.1021/acsnano.3c09001,None,2.08,"eV (implied, as ""meV"" is mentioned in relation to it) 

Alternate answer if you'd like a more direct match:
 None (since ""band gap"" itself isn't directly labeled with a unit, only its related values are)",0,1,0
